Date start:22/06/2018;Date stop:31/12/2018
Data;Pescina Wind.L1.WTG4.Status.WTG Event;Pescina Wind.L1.WTG5.Status.WTG Event;Pescina Wind.L1.WTG6.Status.WTG Event;Pescina Wind.L1.WTG8.Status.WTG Event;Pescina Wind.L2.WTG10.Status.WTG Event;Pescina Wind.L2.WTG11.Status.WTG Event;Pescina Wind.L2.WTG7.Status.WTG Event;Pescina Wind.L2.WTG9.Status.WTG Event;
2018/09/26 09:39:53;0;;;;;;;;
2018/09/26 09:44:40;;;;153;;;;;
2018/09/26 09:45:40;;;;180;;;;;
2018/09/26 09:50:17;356;;;;;;;;
2018/09/26 09:51:17;0;;;;;;;;
2018/09/26 09:55:56;;;;;0;;0;;
2018/09/26 09:55:56;;;0;;;0;;0;
2018/09/26 09:55:56;;0;;;;;;;
2018/09/26 09:56:05;0;;;;;;;;
2018/09/26 09:56:05;;;;0;;;;;
2018/09/26 10:14:11;356;;;;;;;;
2018/09/26 10:15:11;0;;;;;;;;
2018/09/26 10:18:22;356;;;;;;;;
2018/09/26 10:19:22;180;;;;;;;;
2018/09/26 10:19:48;0;;;;;;;;
2018/09/26 10:24:29;356;;;;;;;;
2018/09/26 10:25:29;100;;;;;;;;
2018/09/26 10:33:33;null;;;;;;;;
2018/09/26 10:34:18;;;;356;;;;;
2018/09/26 10:35:18;;;;0;;;;;
2018/09/26 10:36:14;0;;;;;;;;
2018/09/26 10:37:39;79;;;;;;;;
2018/09/26 10:38:34;0;;;;;;;;
2018/09/26 10:48:24;356;;;;;;;;
2018/09/26 10:49:14;0;;;;;;;;
2018/09/26 10:54:11;356;;;;;;;;
2018/09/26 10:54:16;338;;;;;;;;
2018/09/26 10:54:46;0;;;;;;;;
2018/09/26 10:54:51;;;180;;;;;;
2018/09/26 10:55:21;;;0;;;;;;
2018/09/26 11:02:19;180;;;;;;;;
2018/09/26 11:07:21;0;;;;;;;;
2018/09/26 11:09:06;338;;;;;;;;
2018/09/26 11:10:02;0;;;;;;;;
2018/09/26 11:21:46;356;;;;;;;;
2018/09/26 11:22:46;0;;;;;;;;
2018/09/26 11:34:40;356;;;;;;;;
2018/09/26 11:35:15;;;;976;;;;;
2018/09/26 11:35:40;0;;;;;;;;
2018/09/26 11:36:15;;;;0;;;;;
2018/09/26 11:40:02;356;;;;;;;;
2018/09/26 11:41:02;0;;;;;;;;
2018/09/26 11:49:15;;;;356;;;;;
2018/09/26 11:50:15;;;;0;;;;;
2018/09/26 11:51:16;;;;180;;;;;
2018/09/26 11:51:56;356;;;;;;;;
2018/09/26 11:52:56;100;356;;;;;;;
2018/09/26 11:53:27;0;;;;;;;;
2018/09/26 11:53:42;;0;;;;;;;
2018/09/26 11:54:02;;;;0;;;;;
2018/09/26 11:54:52;180;;;;;;;;
2018/09/26 11:55:17;0;;;;;;;;
2018/09/26 11:56:05;;;;;;;144;;
2018/09/26 11:56:07;;;;356;;;;;
2018/09/26 11:56:15;;;;;;;84;;
2018/09/26 11:56:35;;;;;;;144;;
2018/09/26 11:56:45;;;;;;;;144;
2018/09/26 11:56:53;;;;0;;;;;
2018/09/26 11:57:38;356;;;;;;;;
2018/09/26 11:58:38;100;;;;;;;;
2018/09/26 12:00:39;0;;;;;;;;
2018/09/26 12:01:19;;;144;;;;;;
2018/09/26 12:01:24;;;84;;;;;;
2018/09/26 12:01:39;356;;;;;;;;
2018/09/26 12:01:44;;;;356;;;;;
2018/09/26 12:02:24;;;144;;;;;;
2018/09/26 12:02:39;100;;;;;;;;
2018/09/26 12:02:44;;;;144;;;;;
2018/09/26 12:15:57;;;;;0;;;;
2018/09/26 12:15:57;;;;;;0;;;
2018/09/26 12:16:02;;0;;;;;144;144;
2018/09/26 12:49:51;;;;;0;0;;;
2018/09/26 12:49:55;100;;144;144;;;144;;
2018/09/26 12:49:55;;0;;;;;;;
2018/09/26 12:49:59;;;;;;;;0;
2018/09/26 12:57:11;;;;0;;;;;
2018/09/26 12:58:22;;;;;;;0;;
2018/09/26 13:00:57;;;0;;;;;;
2018/09/26 13:02:48;;;;79;;;;;
2018/09/26 13:03:48;;;;0;;;;;
2018/09/26 13:04:53;;;;976;;;;;
2018/09/26 13:05:54;;;;0;;;;;
2018/09/26 13:13:57;0;;;;;;;;
2018/09/26 13:15:32;338;;;;;;;;
2018/09/26 13:16:38;0;;;;;;;;
2018/09/26 13:20:04;356;;;;;;;;
2018/09/26 13:21:00;0;;;;;;;;
2018/09/26 13:21:25;;;;356;;;;;
2018/09/26 13:22:25;;;;0;;;;;
2018/09/26 13:23:36;;;;180;;;;;
2018/09/26 13:27:42;356;;;;;;;;
2018/09/26 13:28:43;0;;;;;;;;
2018/09/26 13:30:58;180;;;;;;;;
2018/09/26 13:41:17;0;;;;;;;;
2018/09/26 13:42:52;356;;;;;;;;
2018/09/26 13:42:58;338;;;;;;;;
2018/09/26 13:43:03;;;;0;;;;;
2018/09/26 13:43:48;100;;;;;;;;
2018/09/26 13:44:54;0;;;;;;;;
2018/09/26 14:08:42;356;;;;;;;;
2018/09/26 14:09:43;100;;;;;;;;
2018/09/26 14:09:48;0;;;;;;;;
2018/09/26 15:27:43;356;;;;;;;;
2018/09/26 15:28:43;0;;;;;;;;
2018/09/27 00:00:47;null;null;null;null;null;null;null;null;
2018/09/27 00:01:05;0;0;0;0;;;;;
2018/09/27 00:01:06;;;;;0;0;0;0;
2018/09/27 14:42:25;356;;;;;;;;
2018/09/27 14:43:20;0;;;;;;;;
2018/09/27 14:43:40;180;;;;;;;;
2018/09/27 14:44:20;0;;;;;;;;
2018/09/28 00:00:37;null;null;null;null;null;null;null;null;
2018/09/28 00:00:56;0;0;0;0;;;;;
2018/09/28 00:00:57;;;;;0;0;0;0;
2018/09/28 09:55:37;976;;;;;;;;
2018/09/28 09:56:37;0;;;;;;;;
2018/09/28 17:01:13;;81;;;;;;;
2018/09/28 17:02:13;;0;;;;;;;
2018/09/28 20:53:12;276;;;;;;;;
2018/09/28 21:19:57;0;;;;;;;;
2018/09/28 22:25:53;;;;;;;;275;
2018/09/28 22:57:14;;;;;;;;0;
2018/09/29 00:00:37;null;null;null;null;null;null;null;null;
2018/09/29 00:00:57;;;;;0;0;0;0;
2018/09/29 00:00:58;0;0;0;0;;;;;
2018/09/29 02:57:44;976;;;;;;;;
2018/09/29 02:58:44;0;;;;;;;;
2018/09/29 11:54:07;430;;;;;;;;
2018/09/29 11:55:12;84;;;;;;;;
2018/09/29 11:55:17;0;;;;;;;;
2018/09/30 00:00:47;null;null;null;null;null;null;null;null;
2018/09/30 00:01:06;;;;;0;0;0;0;
2018/09/30 00:01:07;0;0;0;0;;;;;
2018/09/30 00:25:47;87;;;;;;;;
2018/09/30 00:32:14;0;;;;;;;;
2018/10/01 00:00:37;null;null;null;null;null;null;null;null;
2018/10/01 00:00:56;;;;;0;0;0;0;
2018/10/01 00:00:56;0;0;0;0;;;;;
2018/10/02 00:00:37;null;null;null;null;null;;null;null;
2018/10/02 00:00:37;;;;;;null;;;
2018/10/02 00:00:58;;;;;0;0;0;0;
2018/10/02 00:00:59;0;0;0;0;;;;;
2018/10/02 10:29:16;null;null;null;null;;;;;
2018/10/02 10:29:18;;;;;null;null;null;null;
2018/10/02 12:19:03;;;;;0;0;0;0;
2018/10/02 12:19:05;0;0;0;0;;;;;
2018/10/03 00:00:38;null;null;null;null;null;null;null;null;
2018/10/03 00:00:59;;;;;0;0;0;0;
2018/10/03 00:00:59;0;;;;;;;;
2018/10/03 00:01:04;;0;0;0;;;;;
2018/10/03 17:33:15;null;null;null;null;null;null;null;null;
2018/10/03 17:54:22;0;;;;0;0;0;0;
2018/10/03 17:54:22;;0;0;0;;;;;
2018/10/04 00:00:47;null;;;;;;;;
2018/10/04 00:00:47;;null;null;null;null;null;null;null;
2018/10/04 00:01:07;0;0;0;0;;;;;
2018/10/04 00:01:07;;;;;0;0;0;0;
2018/10/04 11:07:45;null;null;null;null;null;null;null;null;
2018/10/04 11:08:14;0;0;;;;;;;
2018/10/04 11:08:14;;;0;0;0;0;0;0;
2018/10/04 21:50:35;976;;;;;;;;
2018/10/04 21:51:36;0;;;;;;;;
2018/10/05 00:00:47;null;null;;;;;;;
2018/10/05 00:00:47;;;null;null;null;null;null;null;
2018/10/05 00:01:06;0;0;0;0;;;;;
2018/10/05 00:01:06;;;;;0;0;0;0;
2018/10/05 12:22:40;;82;;;;;;;
2018/10/05 12:23:25;;0;;;;;;;
2018/10/06 00:00:38;null;null;null;;;;;;
2018/10/06 00:00:38;;;;null;null;null;null;null;
2018/10/06 00:00:56;;;;;0;0;0;0;
2018/10/06 00:00:57;0;0;0;0;;;;;
2018/10/07 00:00:38;null;null;null;null;null;null;null;null;
2018/10/07 00:00:57;;;;;0;0;0;0;
2018/10/07 00:00:57;0;0;0;0;;;;;
2018/10/07 00:49:01;976;;;;;;;;
2018/10/07 00:50:01;0;;;;;;;;
2018/10/08 09:00:31;0;0;0;0;;;;;
2018/10/08 09:00:36;;;;;0;0;0;0;
2018/10/09 00:00:37;null;null;null;null;null;null;null;null;
2018/10/09 00:00:55;0;0;0;0;;;;;
2018/10/09 00:00:57;;;;;0;0;0;0;
2018/10/09 07:50:55;309;309;309;;;;;;
2018/10/09 07:50:59;;;;;;;309;;
2018/10/09 07:51:00;;;;309;;;;;
2018/10/09 07:51:04;;;;;309;309;;309;
2018/10/09 07:58:47;;;;;;;315;;
2018/10/09 07:58:48;315;;;315;;;;;
2018/10/09 07:58:53;;315;;;;;;;
2018/10/09 07:58:57;;;;;;315;;315;
2018/10/09 07:58:58;;182;null;;;;;;
2018/10/09 07:59:02;;;;;null;;;;
2018/10/09 07:59:12;;;;;;181;;;
2018/10/09 07:59:32;;;;;;;;182;
2018/10/09 07:59:38;;null;;;;;;;
2018/10/09 07:59:52;;;;;;null;null;null;
2018/10/09 07:59:58;;;;null;;;;;
2018/10/09 08:00:13;null;;;;;;;;
2018/10/09 17:06:16;;;;;309;;;;
2018/10/09 17:06:31;;;;;894;;;;
2018/10/09 17:06:36;;;;;0;;;;
2018/10/09 17:06:54;;182;;;;;;;
2018/10/09 17:07:01;;;;;;;315;;
2018/10/09 17:07:11;;;;;;181;;182;
2018/10/09 17:07:14;;;;315;;;;;
2018/10/09 17:07:29;315;;;;;;;;
2018/10/09 17:16:14;;;;;;;0;;
2018/10/09 17:16:23;;;;0;;;;;
2018/10/09 17:16:28;0;;;;;;;;
2018/10/09 17:21:55;;0;;;;;;;
2018/10/09 17:22:00;976;;;;;;;;
2018/10/09 17:22:57;;;;;;0;;;
2018/10/09 17:23:00;0;;;;;;;;
2018/10/09 17:23:17;;;;;;;;0;
2018/10/09 17:34:45;;;309;;;;;;
2018/10/09 17:35:30;;;0;;;;;;
2018/10/09 17:36:36;;;null;;;;;;
2018/10/09 17:36:51;;;0;;;;;;
2018/10/09 17:38:46;;;null;;;;;;
2018/10/09 17:43:08;;;0;;;;;;
2018/10/09 17:43:18;;;894;;;;;;
2018/10/09 17:43:23;;;0;;;;;;
2018/10/10 00:00:37;null;null;null;null;null;null;null;null;
2018/10/10 00:00:55;0;0;0;0;;;;;
2018/10/10 00:00:57;;;;;0;0;0;0;
2018/10/10 08:11:33;;;;;;;309;;
2018/10/10 08:11:33;309;309;309;309;;;;;
2018/10/10 08:11:38;;;;;309;309;;309;
2018/10/10 08:16:00;315;315;;315;;;;;
2018/10/10 08:16:10;;;;;;315;315;;
2018/10/10 08:16:15;;;null;;;;;;
2018/10/10 08:16:20;;181;;;;;;;
2018/10/10 08:16:30;;;;;;;;null;
2018/10/10 08:16:40;;;;;null;;;;
2018/10/10 08:16:51;null;null;;;;;;;
2018/10/10 08:17:01;;;;null;;;;;
2018/10/10 08:17:05;;;;;;;null;;
2018/10/10 08:17:15;;;;;;null;;;
2018/10/10 15:45:44;;;;;309;;;315;
2018/10/10 15:46:09;315;181;;;;;;;
2018/10/10 15:46:14;;;;315;;;;;
2018/10/10 15:46:19;;;;;0;;;;
2018/10/10 15:46:24;;;;;;315;315;;
2018/10/10 15:47:05;;;0;;;;;;
2018/10/10 15:49:26;0;0;;;;;;;
2018/10/10 15:49:30;;;;;;0;0;0;
2018/10/10 15:49:31;;;;0;;;;;
2018/10/11 00:00:47;null;null;null;null;;;null;null;
2018/10/11 00:00:47;;;;;null;null;;;
2018/10/11 00:01:06;0;0;0;0;;;;;
2018/10/11 00:01:07;;;;;0;0;0;0;
2018/10/11 07:53:30;309;309;;;;;;;
2018/10/11 07:53:35;;;;;;;309;;
2018/10/11 07:53:35;;;309;;;;;;
2018/10/11 07:53:41;;;;309;;;;;
2018/10/11 07:53:46;;;;;;;;309;
2018/10/11 07:53:51;;;;;309;309;;;
2018/10/11 08:03:25;315;315;;315;;;;;
2018/10/11 08:03:34;;;;;;315;315;;
2018/10/11 08:03:40;;;null;;;;;;
2018/10/11 08:03:44;;;;;;;;315;
2018/10/11 08:03:49;;;;;;;;null;
2018/10/11 08:03:54;;;;;null;;;;
2018/10/11 08:04:04;;;;;;;;315;
2018/10/11 08:04:15;null;;;;;;;;
2018/10/11 08:04:20;;null;;;;;;;
2018/10/11 08:04:25;;;;null;;;;;
2018/10/11 08:04:34;;;;;;;;null;
2018/10/11 08:04:39;;;;;;null;null;;
2018/10/11 16:01:37;;;;;;;;315;
2018/10/11 16:01:37;315;;;;;;;;
2018/10/11 16:01:42;;;;;;315;315;;
2018/10/11 16:01:42;;315;;315;;;;;
2018/10/11 16:02:43;;;0;;;;;;
2018/10/11 16:02:57;;;;;0;;;;
2018/10/11 16:05:08;;;;;;;0;;
2018/10/11 16:05:08;0;0;;;;;;;
2018/10/11 16:05:13;;;;;;0;;0;
2018/10/11 16:05:14;;;;0;;;;;
2018/10/11 16:05:58;;;;;;;893;;
2018/10/11 16:05:59;;893;893;;;;;;
2018/10/11 16:06:03;;;;;893;;;893;
2018/10/11 16:06:08;;;;;;893;;;
2018/10/11 16:08:04;;;;;;0;;;
2018/10/11 16:08:09;;;;;0;;;0;
2018/10/11 16:09:09;;;;;;;0;;
2018/10/11 16:09:20;;;0;;;;;;
2018/10/11 16:09:35;;0;;;;;;;
2018/10/11 16:11:46;976;;;;;;;;
2018/10/11 16:12:46;0;;;;;;;;
2018/10/11 21:29:56;976;;;;;;;;
2018/10/11 21:30:57;0;;;;;;;;
2018/10/11 22:58:27;276;;;;;;;;
2018/10/11 23:25:08;0;;;;;;;;
2018/10/12 00:00:37;null;null;null;null;null;null;null;null;
2018/10/12 00:00:55;;;;;0;0;0;0;
2018/10/12 00:00:56;0;0;0;0;;;;;
2018/10/12 08:18:06;309;309;309;309;;;;;
2018/10/12 08:18:12;;;;;309;309;309;309;
2018/10/12 08:23:38;315;315;;315;;;;;
2018/10/12 08:23:45;;;;;;315;315;;
2018/10/12 08:23:48;;;null;;;;;;
2018/10/12 08:23:55;;;;;;;;null;
2018/10/12 08:24:10;;;;;null;;;;
2018/10/12 08:24:15;;;;;;;;315;
2018/10/12 08:24:18;181;;;;;;;;
2018/10/12 08:24:28;;null;;null;;;;;
2018/10/12 08:24:40;;;;;;;null;;
2018/10/12 08:24:43;null;;;;;;;;
2018/10/12 08:24:45;;;;;;null;;null;
2018/10/12 11:01:49;181;315;0;315;;;;;
2018/10/12 11:01:51;;;;;0;315;315;315;
2018/10/12 11:03:04;0;0;;;;;;;
2018/10/12 11:03:06;;;;;;;0;;
2018/10/12 11:03:09;;;;0;;;;;
2018/10/12 11:03:11;;;;;;0;;0;
2018/10/13 00:00:47;null;null;null;null;null;null;null;null;
2018/10/13 00:01:07;0;0;0;0;;;;;
2018/10/13 00:01:07;;;;;0;0;0;0;
2018/10/14 00:00:37;null;null;null;null;null;null;null;null;
2018/10/14 00:00:59;;;;;0;0;0;0;
2018/10/14 00:01:04;0;0;0;0;;;;;
2018/10/15 00:00:47;null;null;null;null;null;null;null;null;
2018/10/15 00:01:06;0;0;0;0;;;;;
2018/10/15 00:01:07;;;;;0;0;0;0;
2018/10/16 00:00:47;null;null;null;null;null;null;null;null;
2018/10/16 00:01:05;;;;;0;0;0;0;
2018/10/16 00:01:06;0;0;0;0;;;;;
2018/10/16 03:38:14;976;;;;;;;;
2018/10/16 03:39:14;0;;;;;;;;
2018/10/17 00:00:47;null;null;null;null;null;null;null;null;
2018/10/17 00:01:05;;;;;0;0;0;0;
2018/10/17 00:01:07;0;0;0;0;;;;;
2018/10/17 17:23:17;;;;;0;0;0;0;
2018/10/17 17:23:17;0;0;0;0;;;;;
2018/10/17 17:48:00;;;;;0;0;0;0;
2018/10/17 17:48:06;0;0;0;0;;;;;
2018/10/17 18:35:22;;;;;0;0;0;0;
2018/10/17 18:35:22;0;0;0;0;;;;;
2018/10/18 00:00:37;null;null;null;null;null;null;null;null;
2018/10/18 00:00:56;0;0;0;0;;;;;
2018/10/18 00:00:57;;;;;0;0;0;0;
2018/10/19 00:00:47;null;null;null;null;null;null;null;null;
2018/10/19 00:01:05;0;0;0;0;;;;;
2018/10/19 00:01:06;;;;;0;0;0;0;
2018/10/19 04:37:44;976;;;;;;;;
2018/10/19 04:38:44;0;;;;;;;;
2018/10/20 00:00:47;null;null;null;null;null;null;null;null;
2018/10/20 00:01:15;;;;;0;0;0;0;
2018/10/20 00:01:16;0;0;0;0;;;;;
2018/10/20 17:12:03;976;;;;;;;;
2018/10/20 17:13:04;0;;;;;;;;
2018/10/21 00:00:37;null;null;null;null;null;null;null;null;
2018/10/21 00:00:57;0;0;0;0;;;;;
2018/10/21 00:00:59;;;;;0;;0;0;
2018/10/21 00:01:04;;;;;;0;;;
2018/10/21 18:59:03;null;null;null;null;null;null;null;null;
2018/10/21 19:02:38;0;0;0;0;;;;;
2018/10/21 19:02:38;;;;;0;;0;0;
2018/10/21 19:02:38;;;;;;0;;;
2018/10/22 00:00:47;null;null;null;null;null;null;null;null;
2018/10/22 00:01:06;;;;;0;0;0;0;
2018/10/22 00:01:07;0;0;0;0;;;;;
2018/10/22 03:30:19;;;;;;899;899;;
2018/10/22 03:30:21;899;899;;899;;;;;
2018/10/22 03:30:34;;;;;;;;null;
2018/10/22 03:30:42;;;null;;;;;;
2018/10/22 03:30:49;;;;;null;;;899;
2018/10/22 03:31:22;null;null;;null;;;;;
2018/10/22 03:31:24;;;;;;;null;null;
2018/10/22 03:31:30;;;;;;null;;;
2018/10/22 08:12:26;;;;;899;;;;
2018/10/22 08:12:41;;;;;;;899;;
2018/10/22 08:13:01;;;;;;899;;899;
2018/10/22 08:13:46;;;;;;0;0;0;
2018/10/22 08:13:51;;;;;0;;;;
2018/10/22 21:54:44;;;;;;356;;;
2018/10/22 21:55:40;;;;;;191;;;
2018/10/22 21:55:50;;;;;;0;;;
2018/10/23 00:00:37;;;;;null;null;null;null;
2018/10/23 00:00:56;;;;;0;0;0;0;
2018/10/23 02:26:32;;;;;;356;;;
2018/10/23 02:27:32;;;;;;191;;;
2018/10/23 02:27:42;;;;;;0;;;
2018/10/23 06:01:57;;;;;;;;144;
2018/10/23 06:06:38;;;;;;;144;;
2018/10/23 07:08:44;;;;;;;;0;
2018/10/23 07:16:12;;;;;;;0;;
2018/10/24 00:00:37;;;;;;;null;null;
2018/10/24 00:00:37;;;;;null;null;;;
2018/10/24 00:01:03;;;;;0;0;0;0;
2018/10/24 07:44:22;;;;;;;309;;
2018/10/24 07:44:27;;;;;;;;309;
2018/10/24 07:44:37;;;;;309;309;;;
2018/10/24 08:01:34;;;;;;315;315;;
2018/10/24 08:01:39;;;;;;;;315;
2018/10/24 08:01:49;;;;;null;;;;
2018/10/24 08:02:25;;;;;;null;;null;
2018/10/24 08:02:30;;;;;;;null;;
2018/10/24 14:35:25;899;899;;161;;;;;
2018/10/24 14:36:15;;;;;309;;;;
2018/10/24 14:36:25;;;;;0;;;;
2018/10/24 14:36:50;;;899;;;;;;
2018/10/24 14:36:50;;;;;;315;;;
2018/10/24 14:36:55;;;;;;;315;315;
2018/10/24 14:38:11;0;0;0;0;;;;;
2018/10/24 14:38:11;;;;;;;0;0;
2018/10/24 14:38:16;;;;;;0;;;
2018/10/24 14:38:41;;;;187;;;;;
2018/10/24 14:39:11;;;;;;;893;;
2018/10/24 14:39:36;;;;0;;;;;
2018/10/24 14:39:41;;;;187;;;;;
2018/10/24 14:40:42;;;;0;;;;;
2018/10/24 14:40:57;;null;;;;;;;
2018/10/24 14:45:19;;;;;;;0;;
2018/10/24 15:53:19;;;;null;;;;;
2018/10/24 15:53:24;;;null;;;;;;
2018/10/24 15:53:49;;;;0;;;;;
2018/10/24 15:53:54;;;0;;;;;;
2018/10/24 16:29:27;;;null;null;;;;;
2018/10/24 16:29:42;;;0;;;;;;
2018/10/24 16:29:47;;;;0;;;;;
2018/10/24 16:35:40;;;null;null;;;;;
2018/10/24 16:35:55;;;0;0;;;;;
2018/10/24 16:37:15;;0;;;;;;;
2018/10/24 16:37:55;;null;;;;;;;
2018/10/24 16:38:11;;0;;;;;;;
2018/10/25 00:00:47;null;null;null;null;null;null;null;null;
2018/10/25 00:01:20;0;0;0;0;;;;;
2018/10/25 00:01:21;;;;;0;0;0;0;
2018/10/25 11:53:08;0;0;0;0;0;0;0;0;
2018/10/25 12:53:03;0;0;0;0;0;0;0;0;
2018/10/26 00:00:37;null;null;null;null;null;null;null;null;
2018/10/26 00:01:00;0;0;0;0;;;;;
2018/10/26 00:01:00;;;;;0;0;0;0;
2018/10/27 11:18:04;;;;976;;;;;
2018/10/27 11:19:08;;;;0;;;;;
2018/10/27 12:50:07;;;;79;;;;;
2018/10/27 12:51:08;;;;0;;;;;
2018/10/27 15:20:32;;;;976;;;;;
2018/10/27 15:22:39;;;;0;;;;;
2018/10/27 18:25:34;null;null;null;null;null;null;null;null;
2018/10/27 18:49:37;0;0;0;;;;;;
2018/10/27 18:49:37;;;;;0;0;0;0;
2018/10/27 18:49:51;;;;0;;;;;
2018/10/27 22:59:16;;;;0;;;;;
2018/10/27 22:59:19;;;;976;;;;;
2018/10/28 02:12:12;;;;180;;;;;
2018/10/28 04:58:51;;;;0;;;;;
2018/10/28 07:49:52;;;;976;;;;;
2018/10/28 07:51:33;;;;0;;;;;
2018/10/28 11:25:13;;;null;;;;;;
2018/10/28 11:29:16;;;0;;;;;;
2018/10/29 09:03:19;0;0;0;0;0;0;0;0;
2018/10/29 13:04:11;;891;;;;;;;
2018/10/29 13:09:18;;0;;;;;;;
2018/10/29 13:42:51;;;;;338;;;;
2018/10/29 13:43:56;;;;;0;;;;
2018/10/29 13:46:07;;;;;891;;;;
2018/10/29 13:51:49;;;;;0;;;;
2018/10/29 13:52:09;;;;;891;;;;
2018/10/29 13:54:50;;;;338;;;;;
2018/10/29 13:55:05;;;;;;144;;;
2018/10/29 13:55:10;;;;;;153;;;
2018/10/29 13:55:55;;;;0;;;;;
2018/10/29 13:55:55;;;;;;;891;;
2018/10/29 13:56:05;;;;;;144;;;
2018/10/29 13:56:30;;;;;;;;338;
2018/10/29 13:57:20;;;;;0;;;;
2018/10/29 13:57:31;;;;;;;;0;
2018/10/29 14:01:42;;;;;;;0;;
2018/10/29 14:03:37;;;;;;;;891;
2018/10/29 14:05:33;;;;356;;;;;
2018/10/29 14:06:33;;;;0;;;;;
2018/10/29 14:07:39;;;;356;;;;;
2018/10/29 14:08:39;;;;0;;;;;
2018/10/29 14:08:50;;;;;;;;0;
2018/10/29 14:09:40;;;;180;;;;;
2018/10/29 14:13:57;;;;;159;;;;
2018/10/29 14:15:27;;;;0;;;;;
2018/10/29 14:16:02;;;;;889;;;;
2018/10/29 14:20:49;;;;;;;;891;
2018/10/29 14:21:39;;;;;;;;0;
2018/10/29 14:22:15;;;;356;;;;;
2018/10/29 14:23:10;;;;0;;;;;
2018/10/29 14:23:55;;;;;;;891;;
2018/10/29 14:24:45;;;;;;;0;;
2018/10/29 14:26:26;356;;;;;;;;
2018/10/29 14:26:51;;;;;;;;144;
2018/10/29 14:26:56;0;;;;;;;;
2018/10/29 14:27:36;;;;;;;144;;
2018/10/29 14:27:46;;;;144;;;;;
2018/10/29 14:29:02;;;144;;;;;;
2018/10/29 14:29:22;180;;;;;;;;
2018/10/29 14:30:32;0;;;;;;;;
2018/10/29 14:31:38;309;;;;;;;;
2018/10/29 14:37:05;null;null;null;null;null;null;null;null;
2018/10/29 14:40:38;null;;;;;;;;
2018/10/29 14:40:38;;;null;null;;;;;
2018/10/29 14:40:39;;;;;;;null;;
2018/10/29 14:40:39;;;;;null;;;null;
2018/10/29 14:40:39;;;;;;null;;;
2018/10/29 14:40:45;;;;;889;144;891;144;
2018/10/29 14:40:45;144;144;144;144;;;;;
2018/10/29 14:43:11;;;;;159;;;;
2018/10/29 14:43:51;;;;;;;144;;
2018/10/29 15:07:55;;;;;;;203;203;
2018/10/29 15:07:56;;;;203;;;;;
2018/10/29 15:08:05;;;;;null;;;;
2018/10/29 15:08:16;;;null;;;;;;
2018/10/29 15:08:57;;;;144;;;;;
2018/10/29 15:09:00;;;;;;;0;144;
2018/10/29 15:09:36;;;;;;;;0;
2018/10/29 15:10:27;;;;0;;;;;
2018/10/29 15:12:13;309;;;;;;;;
2018/10/29 15:12:43;;;144;;;;;;
2018/10/29 15:12:48;;0;0;;;;;;
2018/10/29 15:14:47;;;;;;0;;;
2018/10/29 15:19:16;0;;;;;;;;
2018/10/29 16:08:19;;;null;;;;;;
2018/10/29 16:12:36;;;0;;;;;;
2018/10/29 16:12:46;;;341;;;;;;
2018/10/29 16:13:16;;;0;;;;;;
2018/10/29 16:14:31;;;;356;;;;;
2018/10/29 16:15:12;;;;0;;;;;
2018/10/29 16:34:04;;;null;;;;;;
2018/10/29 16:38:16;;;0;;;;;;
2018/10/29 16:38:26;;;894;;;;;;
2018/10/29 16:38:31;;;341;;;;;;
2018/10/29 16:38:56;;;0;;;;;;
2018/10/29 16:53:07;null;null;null;null;;null;null;null;
2018/10/29 18:12:39;144;144;;;;;;;
2018/10/29 18:12:41;;;;;0;144;144;144;
2018/10/29 18:12:44;;;144;144;;;;;
2018/10/29 18:13:36;;;;;144;;;;
2018/10/29 18:25:59;0;;;;;;;;
2018/10/29 18:27:59;144;;;;;;;;
2018/10/29 18:36:54;;;;;;;0;;
2018/10/29 18:39:10;;;;;0;;;;
2018/10/29 18:40:36;;;;;;;;0;
2018/10/29 18:49:04;;;;;;;;144;
2018/10/29 19:03:44;;;;;;;;0;
2018/10/29 19:03:53;;;;0;;;;;
2018/10/29 19:07:49;;0;;;;;;;
2018/10/29 19:07:56;;;;;;0;;;
2018/10/29 19:09:05;;;;356;;;;;
2018/10/29 19:09:37;;;;;;;;144;
2018/10/29 19:10:00;;;;144;;;;;
2018/10/29 19:10:20;;144;;;;;;;
2018/10/29 19:11:53;;;;;;144;;;
2018/10/29 19:18:40;;;;;;;;0;
2018/10/29 19:19:16;;;;;;0;;;
2018/10/29 19:20:43;;;;0;;;;;
2018/10/29 19:25:20;;0;;;;;;;
2018/10/29 19:26:46;0;;;;;;;;
2018/10/29 19:27:16;;;0;;;;;;
2018/10/29 19:53:41;976;;;;;;;;
2018/10/29 19:54:41;0;;;;;;;;
2018/10/29 20:20:30;null;null;null;null;null;null;null;null;
2018/10/29 20:54:32;;;;;0;;0;;
2018/10/29 20:54:32;;;;;;;;0;
2018/10/29 20:54:32;;0;;;;;;;
2018/10/29 20:54:32;;;0;;;;;;
2018/10/29 20:54:34;0;;;;;;;;
2018/10/29 20:54:34;;;;;;144;;;
2018/10/29 20:54:35;;;;0;;;;;
2018/10/29 21:00:32;;;;;;0;;;
2018/10/30 00:00:37;null;null;null;null;null;null;null;null;
2018/10/30 00:00:57;0;0;0;0;;;;;
2018/10/30 00:00:58;;;;;0;0;0;0;
2018/10/30 02:42:35;null;null;null;null;null;null;null;null;
2018/10/30 12:23:38;0;0;0;0;;;;;
