Date start:01/01/2019;Date stop:30/06/2019
Data;Marsica II.L1.V1.Status.WTG Event;Marsica II.L1.V2.Status.WTG Event;Marsica II.L2.CM2.Status.WTG Event;Marsica II.L2.CM3.Status.WTG Event;Marsica II.L3.G1.Status.WTG Event;Marsica II.L3.G2.Status.WTG Event;Marsica II.L4.MC1.Status.WTG Event;Marsica II.L4.MC2.Status.WTG Event;Marsica II.L5.A1.Status.WTG Event;Marsica II.L5.A4.Status.WTG Event;Marsica II.L5.A6.Status.WTG Event;Marsica II.L6.A2.Status.WTG Event;Marsica II.L6.A3.Status.WTG Event;Marsica II.L6.A5.Status.WTG Event;
2019/05/12 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/12 00:00:58;;0;;;;;0;0;;;;;;;
2019/05/12 00:00:59;;;;;0;0;;;;;;;;;
2019/05/12 00:00:59;;;0;0;;;;;;;;;;;
2019/05/12 00:01:01;;;;;;;;;0;0;0;;;;
2019/05/12 00:01:03;0;;;;;;;;;;;;;;
2019/05/12 00:01:05;;;;;;;;;;;;0;0;0;
2019/05/12 07:50:13;;;;null;;;;;;;;;;;
2019/05/12 07:50:28;;;null;;;;;;;;;;;;
2019/05/12 15:05:11;;;0;0;;;;;;;;;;;
2019/05/12 19:42:59;276;;;;;;;;;;;;;;
2019/05/12 20:08:42;0;;;;;;;;;;;;;;
2019/05/13 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/13 00:01:01;;0;;;;;0;0;;;;;;;
2019/05/13 00:01:03;;;;;;;;;0;0;0;;;;
2019/05/13 00:01:03;;;;;0;0;;;;;;;;;
2019/05/13 00:01:04;;;0;0;;;;;;;;;;;
2019/05/13 00:01:05;;;;;;;;;;;;0;0;0;
2019/05/13 00:01:06;0;;;;;;;;;;;;;;
2019/05/13 10:21:16;;;;;;;null;;;;;;;;
2019/05/13 16:11:51;null;null;;;;;;null;;;;;;;
2019/05/13 16:30:25;;;;;;;;;275;;;;;;
2019/05/13 16:39:40;;;;;;;;;;;;275;;;
2019/05/13 16:41:47;;;;;;;;;;79;;;;;
2019/05/13 16:42:39;;0;;;;;;0;;;;;;;
2019/05/13 16:42:44;0;;;;;;;;;;;;;;
2019/05/13 16:42:47;;;;;;;;;;224;;;;;
2019/05/13 16:43:02;;;;;;;;;;0;;;;;
2019/05/13 16:58:15;;;;;;;;;224;;;;;;
2019/05/13 16:58:40;;;;;;;;;0;;;;;;
2019/05/13 16:58:44;;;;;;;0;;;;;;;;
2019/05/13 17:07:20;;;;;;;;;;;;224;;;
2019/05/13 17:09:55;;;;;;;;;;;;0;;;
2019/05/13 18:10:21;;;;;;;891;;;;;;;;
2019/05/13 18:40:30;;;;;;;0;;;;;;;;
2019/05/13 20:30:09;;;;;;;891;;;;;;;;
2019/05/13 21:00:08;;;;;;;224;;;;;;;;
2019/05/13 21:00:23;;;;;;;0;;;;;;;;
2019/05/13 21:04:25;;;;;;;892;;;;;;;;
2019/05/13 22:50:56;;;;;;;224;;;;;;;;
2019/05/13 22:51:22;;;;;;;0;;;;;;;;
2019/05/14 00:00:37;;null;null;null;;;null;null;;;;;;;
2019/05/14 00:00:37;null;;;;null;null;;;null;null;null;null;null;null;
2019/05/14 00:00:47;;0;;;;;0;0;;;;;;;
2019/05/14 00:00:54;;;;;;;;;0;0;0;;;;
2019/05/14 00:00:55;;;0;0;;;;;;;;;;;
2019/05/14 00:00:55;;;;;0;0;;;;;;;;;
2019/05/14 00:00:57;;;;;;;;;;;;0;0;0;
2019/05/14 00:00:57;0;;;;;;;;;;;;;;
2019/05/14 07:52:21;;;;;;;891;;;;;;;;
2019/05/14 08:03:37;;;159;;;;;;;;;;;;
2019/05/14 08:22:20;;;;;;;0;;;;;;;;
2019/05/14 08:22:21;;;889;;;;;;;;;;;;
2019/05/14 08:22:56;;;null;;;;;;;;;;;;
2019/05/14 08:32:33;;;0;;;;;;;;;;;;
2019/05/14 08:39:25;;;;;;;891;;;;;;;;
2019/05/14 08:46:17;;;159;;;;;;;;;;;;
2019/05/14 09:09:24;;;;;;;0;;;;;;;;
2019/05/14 09:14:38;;;900;;;;;;;;;;;;
2019/05/14 09:14:43;;;889;;;;;;;;;;;;
2019/05/14 09:15:09;;;null;;;;;;;;;;;;
2019/05/14 10:32:57;;;0;;;;;;;;;;;;
2019/05/15 00:00:47;;null;;;;;;;;;;;;;
2019/05/15 00:00:47;null;;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/15 00:00:57;;0;;;;;0;0;;;;;;;
2019/05/15 00:01:00;;;;;;;;;;;;0;0;0;
2019/05/15 00:01:00;;;0;0;;;;;;;;;;;
2019/05/15 00:01:01;;;;;0;0;;;;;;;;;
2019/05/15 00:01:02;;;;;;;;;0;0;0;;;;
2019/05/15 00:01:02;0;;;;;;;;;;;;;;
2019/05/15 03:51:19;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/15 04:25:18;;0;;;;;0;0;;;;0;0;0;
2019/05/15 04:25:18;0;;0;0;0;0;;;0;0;0;;;;
2019/05/15 05:17:34;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/15 05:25:42;;0;;;;;0;0;;;;0;;0;
2019/05/15 05:25:42;;;0;0;0;0;;;;0;;;0;;
2019/05/15 05:25:42;0;;;;;;;;0;;0;;;;
2019/05/15 06:15:44;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/15 06:18:23;;0;;;;;0;0;;;;0;0;0;
2019/05/15 06:18:23;0;;0;0;0;0;;;0;0;0;;;;
2019/05/15 06:21:31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/15 06:24:14;;0;0;0;0;0;0;0;;0;;;;;
2019/05/15 06:24:14;0;;;;;;;;;;;;;;
2019/05/15 06:25:51;;;;;;;;;;;;0;0;0;
2019/05/15 06:25:51;;;;;;;;;0;;0;;;;
2019/05/15 06:32:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/15 06:33:54;;0;;;;;0;0;;;;0;;0;
2019/05/15 06:33:54;;;0;0;0;0;;;;0;;;0;;
2019/05/15 06:33:54;0;;;;;;;;0;;0;;;;
2019/05/15 06:48:45;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/15 06:55:31;;0;;;;;0;;;;;;;;
2019/05/15 06:55:31;;;0;0;;;;0;;;;0;0;0;
2019/05/15 06:55:31;0;;;;0;0;;;0;0;0;;;;
2019/05/15 07:20:58;;;;;;;;;null;;;;;;
2019/05/15 07:47:01;null;null;null;null;null;null;null;null;;null;null;null;null;null;
2019/05/15 07:50:59;;0;;;;;0;0;;;;0;;0;
2019/05/15 07:50:59;;;0;0;0;0;;;;0;;;0;;
2019/05/15 07:50:59;0;;;;;;;;;;0;;;;
2019/05/15 08:03:47;null;null;null;null;null;null;null;null;;null;null;null;null;null;
2019/05/15 08:05:17;;0;;;;;0;0;;;;0;;0;
2019/05/15 08:05:17;;;0;0;0;0;;;;0;;;0;;
2019/05/15 08:05:17;0;;;;;;;;;;0;;;;
2019/05/15 08:21:15;null;null;null;null;null;null;null;null;;null;null;null;null;null;
2019/05/15 08:31:51;;0;0;0;0;;0;0;;;;0;0;0;
2019/05/15 08:31:51;0;;;;;0;;;;0;0;;;;
2019/05/15 08:39:33;null;null;null;null;null;null;null;null;;null;null;null;null;null;
2019/05/15 08:43:51;;0;;;;;0;0;;;;0;0;0;
2019/05/15 08:43:51;0;;0;0;0;0;;;;0;0;;;;
2019/05/15 08:46:40;null;null;null;null;null;null;null;null;;null;null;null;null;null;
2019/05/15 08:50:55;;0;;;;;0;0;;;;0;0;0;
2019/05/15 08:50:55;0;;0;0;0;0;;;;0;0;;;;
2019/05/15 09:03:21;;;;;;;;;;null;;;;;
2019/05/15 09:03:31;;;;;;;;;;0;;;;;
2019/05/15 10:19:50;;;;;;;;;;311;;;;;
2019/05/15 10:20:50;;;;;;;;;;161;;;;;
2019/05/15 10:42:55;;;;;;;;;;;;;;275;
2019/05/15 11:10:23;;;;;;;;;;;;;;224;
2019/05/15 11:16:07;;;;;;;;;;;;;;0;
2019/05/15 14:54:42;;;;;;;;;0;;;;;;
2019/05/15 14:59:13;;;;;;;;;;null;;;;;
2019/05/15 15:25:12;;;;;;;;;;0;;;;;
2019/05/16 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/16 00:00:48;;0;;;;;0;0;;;;;;;
2019/05/16 00:00:49;;;;;;;;;;;;0;0;0;
2019/05/16 00:00:49;;;;;0;0;;;;;;;;;
2019/05/16 00:00:50;;;0;0;;;;;;;;;;;
2019/05/16 00:00:50;;;;;;;;;0;0;0;;;;
2019/05/16 00:00:53;0;;;;;;;;;;;;;;
2019/05/16 06:12:22;;;;;;;891;;;;;;;;
2019/05/16 06:42:25;;;;;;;224;;;;;;;;
2019/05/16 06:42:45;;;;;;;0;;;;;;;;
2019/05/16 11:20:16;;;;;;;;;null;;;;;;
2019/05/16 12:01:33;;;;;;;;;;null;;;;;
2019/05/16 12:01:43;;;;;;;;;;0;;;;;
2019/05/16 12:52:38;null;;;;;;;;;;;;;;
2019/05/16 12:52:58;0;;;;;;;;;;;;;;
2019/05/16 14:19:02;;;;;;;;;0;;;;;;
2019/05/17 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/17 00:00:48;;0;;;;;0;0;;;;;;;
2019/05/17 00:00:49;;;;;;;;;0;0;0;;;;
2019/05/17 00:00:50;;;0;0;;;;;;;;;;;
2019/05/17 00:00:50;;;;;0;0;;;;;;;;;
2019/05/17 00:00:51;;;;;;;;;;;;0;0;0;
2019/05/17 00:00:53;0;;;;;;;;;;;;;;
2019/05/17 07:26:58;;;;;;;;;;;;null;;;
2019/05/17 11:40:09;null;;;;;;;;;;;;;;
2019/05/17 11:43:42;276;;;;;;;;;;;;;;
2019/05/17 11:47:23;;;;275;;;;;;;;;;;
2019/05/17 12:09:09;0;;;;;;;;;;;;;;
2019/05/17 12:14:49;;;;224;;;;;;;;;;;
2019/05/17 12:15:35;;;;0;;;;;;;;;;;
2019/05/17 12:36:10;;;;;275;;;;;;;;;;
2019/05/17 13:03:58;;;;;224;;;;;;;;;;
2019/05/17 13:09:49;;;;;0;;;;;;;;;;
2019/05/17 14:27:54;;;;;;;;;;;;0;;;
2019/05/17 16:19:28;;;;;;275;;;;;;;;;
2019/05/17 16:46:47;;;;;;224;;;;;;;;;
2019/05/17 16:52:08;;;;;;0;;;;;;;;;
2019/05/17 17:02:57;;;;;;;;275;;;;;;;
2019/05/17 17:31:01;;;;;;;;224;;;;;;;
2019/05/17 17:31:31;;;;;;;;0;;;;;;;
2019/05/17 18:20:40;;;;;;;;;;;;275;;;
2019/05/17 18:48:31;;;;;;;;;;;;224;;;
2019/05/17 18:55:26;;;;;;;;;;;;0;;;
2019/05/17 19:12:23;;;;;;;275;;;;;;;;
2019/05/17 19:39:44;;;;;;;224;;;;;;;;
2019/05/17 19:40:59;;;;;;;0;;;;;;;;
2019/05/18 00:00:47;;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/18 00:00:47;null;;;;;;;;;;;;;;
2019/05/18 00:00:59;;0;;;;;0;0;;;;;;;
2019/05/18 00:01:00;;;;;;;;;;;;0;0;0;
2019/05/18 00:01:00;;;;;;;;;0;0;0;;;;
2019/05/18 00:01:01;;;0;0;;;;;;;;;;;
2019/05/18 00:01:02;;;;;0;0;;;;;;;;;
2019/05/18 00:01:04;0;;;;;;;;;;;;;;
2019/05/19 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/19 00:00:47;;0;;;;;0;0;;;;;;;
2019/05/19 00:00:51;;;;;;;;;0;0;0;;;;
2019/05/19 00:00:52;;;;;0;0;;;;;;;;;
2019/05/19 00:00:52;0;;;;;;;;;;;;;;
2019/05/19 00:00:55;;;;;;;;;;;;0;0;0;
2019/05/19 00:00:55;;;0;0;;;;;;;;;;;
2019/05/20 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/20 00:00:59;;0;;;;;0;0;;;;;;;
2019/05/20 00:01:01;;;;;;;;;0;0;0;;;;
2019/05/20 00:01:01;;;0;0;;;;;;;;;;;
2019/05/20 00:01:02;;;;;;;;;;;;0;0;0;
2019/05/20 00:01:02;;;;;0;0;;;;;;;;;
2019/05/20 00:01:04;0;;;;;;;;;;;;;;
2019/05/20 07:33:40;;;;;null;;;;;;;;;;
2019/05/20 14:46:30;;;;;0;;;;;;;;;;
2019/05/21 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/21 00:00:57;;0;;;;;0;0;;;;;;;
2019/05/21 00:00:59;;;;;0;0;;;;;;;;;
2019/05/21 00:00:59;;;;;;;;;0;0;0;;;;
2019/05/21 00:01:00;;;0;0;;;;;;;;;;;
2019/05/21 00:01:01;;;;;;;;;;;;0;0;0;
2019/05/21 00:01:02;0;;;;;;;;;;;;;;
2019/05/21 05:59:03;;;;;;343;;;;;;;;;
2019/05/21 06:00:03;;;;;;224;;;;;;;;;
2019/05/21 06:00:43;;;;;;0;;;;;;;;;
2019/05/21 07:13:15;;;;;null;;;;;;;;;;
2019/05/21 14:51:43;;;;;0;;;;;;;;;;
2019/05/22 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/22 00:00:58;;0;;;;;0;0;;;;;;;
2019/05/22 00:01:00;;;;;;;;;;;;0;0;0;
2019/05/22 00:01:00;;;;;0;0;;;;;;;;;
2019/05/22 00:01:01;;;0;0;;;;;;;;;;;
2019/05/22 00:01:02;;;;;;;;;0;0;0;;;;
2019/05/22 00:01:03;0;;;;;;;;;;;;;;
2019/05/22 07:31:53;;;;;null;;;;;;;;;;
2019/05/22 09:41:17;;;;;0;;;;;;;;;;
2019/05/22 10:00:02;null;;;;;;;;;;;;;;
2019/05/22 12:02:31;0;;;;;;;;;;;;;;
2019/05/22 12:03:36;;null;;;;;;;;;;;;;
2019/05/22 12:19:06;null;;;;;;;;;;;;;;
2019/05/22 12:19:36;0;;;;;;;;;;;;;;
2019/05/22 13:16:27;null;;;;;;;;;;;;;;
2019/05/22 13:40:24;0;;;;;;;;;;;;;;
2019/05/22 15:00:07;;0;;;;;;;;;;;;;
2019/05/22 22:44:03;null;;;;;;;;;;;;;;
2019/05/22 22:45:58;0;;;;;;;;;;;;;;
2019/05/22 22:46:13;null;;;;;;;;;;;;;;
2019/05/22 22:46:44;0;;;;;;;;;;;;;;
2019/05/23 00:00:47;;null;null;null;null;null;null;null;null;null;;null;null;;
2019/05/23 00:00:47;null;;;;;;;;;;null;;;null;
2019/05/23 00:01:07;;;;;0;0;;;;;;;;;
2019/05/23 00:01:08;;;;;;;;;;;;0;0;0;
2019/05/23 00:01:08;;;0;0;;;;;;;;;;;
2019/05/23 00:01:10;0;0;;;;;0;0;;;;;;;
2019/05/23 00:01:12;;;;;;;;;0;0;0;;;;
2019/05/24 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/24 00:00:57;;0;;;;;0;0;;;;;;;
2019/05/24 00:00:59;;;;;;;;;;;;0;0;0;
2019/05/24 00:00:59;;;;;0;0;;;;;;;;;
2019/05/24 00:01:00;;;0;0;;;;;;;;;;;
2019/05/24 00:01:02;;;;;;;;;0;0;0;;;;
2019/05/24 00:01:02;0;;;;;;;;;;;;;;
2019/05/24 10:29:04;null;;;;;;;;;;;;;;
2019/05/24 10:29:29;0;;;;;;;;;;;;;;
2019/05/25 00:00:37;;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/25 00:00:37;null;;;;;;;;;;;;;;
2019/05/25 00:00:48;;0;;;;;0;0;;;;;;;
2019/05/25 00:00:54;;;;;;;;;0;0;0;;;;
2019/05/25 00:00:55;;;;;0;0;;;;;;;;;
2019/05/25 00:00:55;;;;;;;;;;;;0;0;0;
2019/05/25 00:00:56;;;0;0;;;;;;;;;;;
2019/05/25 00:00:58;0;;;;;;;;;;;;;;
2019/05/25 20:55:10;;;;;275;;;;;;;;;;
2019/05/25 21:23:09;;;;;224;;;;;;;;;;
2019/05/25 21:28:09;;;;;0;;;;;;;;;;
2019/05/26 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/26 00:00:48;;0;;;;;0;0;;;;;;;
2019/05/26 00:00:50;;;;;0;0;;;;;;;;;
2019/05/26 00:00:50;;;;;;;;;;;;0;0;0;
2019/05/26 00:00:50;;;0;0;;;;;;;;;;;
2019/05/26 00:00:53;0;;;;;;;;;;;;;;
2019/05/26 00:00:54;;;;;;;;;0;0;0;;;;
2019/05/26 12:05:38;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/26 12:52:17;;0;;;0;0;0;0;;;;0;0;0;
2019/05/26 12:52:17;0;;0;0;;;;;0;0;0;;;;
2019/05/26 16:24:54;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/26 17:04:26;;0;0;0;0;0;0;0;;;;0;0;0;
2019/05/26 17:04:26;0;;;;;;;;0;0;0;;;;
2019/05/27 00:00:37;;null;;;;;null;null;;;;;;;
2019/05/27 00:00:37;null;;null;null;null;null;;;null;null;null;null;null;null;
2019/05/27 00:00:47;;0;;;;;0;0;;;;;;;
2019/05/27 00:00:50;;;;;0;0;;;;;;;;;
2019/05/27 00:00:51;;;;;;;;;0;0;0;;;;
2019/05/27 00:00:51;;;;;;;;;;;;0;0;0;
2019/05/27 00:00:52;0;;;;;;;;;;;;;;
2019/05/27 00:00:54;;;0;0;;;;;;;;;;;
2019/05/27 07:02:36;;;;;;;;312;;;;;;;
2019/05/27 07:15:50;;;;;;;;224;;;;;;;
2019/05/27 07:16:26;;;;;;;;0;;;;;;;
2019/05/27 07:53:27;;;;;;;;312;;;;;;;
2019/05/27 08:05:50;;;;;;;;224;;;;;;;
2019/05/27 08:06:31;;;;;;;;0;;;;;;;
2019/05/27 08:43:22;;;;;;;;312;;;;;;;
2019/05/27 08:55:56;;;;;;;;224;;;;;;;
2019/05/27 08:56:31;;;;;;;;0;;;;;;;
2019/05/27 09:01:02;;;;;;;831;;;;;;;;
2019/05/27 09:05:58;;;;;;;0;;;;;;;;
2019/05/27 09:15:52;;;;;;;;;900;;;;;;
2019/05/27 09:17:22;;;;;;;;;null;;;;;;
2019/05/27 10:00:40;;;;;;;;null;;;;;;;
2019/05/27 10:06:51;;;;;;;;;0;;;;;;
2019/05/27 10:22:54;;;;;;;;;;;900;;;;
2019/05/27 10:24:14;;;;;;;;;;;null;;;;
2019/05/27 11:04:16;;;;;;;;;;;0;;;;
2019/05/27 11:07:12;;;;;;;;;;;;;null;;
2019/05/27 12:03:52;;;;;;;;;;;;;0;;
2019/05/27 12:05:21;;;;;;;;0;;;;;;;
2019/05/27 15:21:42;;;;;;;;;;;;;null;;
2019/05/27 16:30:03;;;;;;;;;;;;;224;;
2019/05/27 16:30:54;;;;;;;;;;;;;0;;
2019/05/27 16:31:54;;;;;;;;;;;;null;;;
2019/05/27 17:23:48;;;;;;;;;;;;224;;;
2019/05/27 18:21:13;;;;;;;;;;;;0;;;
2019/05/27 21:05:09;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/27 21:07:11;0;0;;;0;0;;;;0;;;;0;
2019/05/27 21:07:11;;;0;0;;;;;;;;;;;
2019/05/27 21:07:11;;;;;;;0;;0;;;;;;
2019/05/27 21:07:12;;;;;;;;0;;;0;;;;
2019/05/27 21:07:13;;;;;;;;;;;;;0;;
2019/05/27 21:07:13;;;;;;;;;;;;0;;;
2019/05/28 00:00:47;;null;;;;;null;null;;;;;;;
2019/05/28 00:00:47;null;;null;null;null;null;;;null;null;null;null;null;null;
2019/05/28 00:00:58;;0;;;;;0;0;;;;;;;
2019/05/28 00:00:59;;;;;;;;;0;0;0;;;;
2019/05/28 00:00:59;;;0;0;;;;;;;;;;;
2019/05/28 00:01:00;;;;;;;;;;;;0;0;0;
2019/05/28 00:01:03;0;;;;;;;;;;;;;;
2019/05/28 00:01:05;;;;;0;0;;;;;;;;;
2019/05/28 08:55:01;;;;;;;;;;900;;;;;
2019/05/28 08:55:26;;;;;;;;;;null;;;;;
2019/05/28 10:10:53;;;;;;;;;;224;;;;;
2019/05/28 10:11:39;;;;;;;;;;0;;;;;
2019/05/28 10:13:27;;;;;;;;;;;;;;null;
2019/05/28 10:53:34;;;;;;;;;;;;;;224;
2019/05/28 10:53:59;;;;;;;;;;;;;;0;
2019/05/28 11:04:28;null;;;;;;;;;;;;;;
2019/05/28 11:47:01;900;;;;;;;;;;;;;;
2019/05/28 11:47:11;0;;;;;;;;;;;;;;
2019/05/28 11:49:22;;null;;;;;;;;;;;;;
2019/05/28 12:27:13;;0;;;;;;;;;;;;;
2019/05/28 15:44:18;;;900;;;;;;;;;;;;
2019/05/28 15:44:49;;;null;;;;;;;;;;;;
2019/05/28 16:53:06;;;0;;;;;;;;;;;;
2019/05/28 16:54:01;;;;null;;;;;;;;;;;
2019/05/28 17:41:11;;;;0;;;;;;;;;;;
2019/05/28 18:15:32;;;;;;;;null;;;;;;;
2019/05/28 18:48:42;;;;;;;;0;;;;;;;
2019/05/29 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/29 00:00:58;;0;;;;;0;0;;;;;;;
2019/05/29 00:00:59;;;;;;;;;;;;0;0;0;
2019/05/29 00:01:25;;;;;;;;;0;0;0;;;;
2019/05/29 00:01:26;;;;;0;0;;;;;;;;;
2019/05/29 00:01:27;;;0;0;;;;;;;;;;;
2019/05/29 00:01:28;0;;;;;;;;;;;;;;
2019/05/29 07:41:02;;;;;;;900;;;;;;;;
2019/05/29 07:41:32;;;;;;;null;;;;;;;;
2019/05/29 07:46:42;;;;;;;;;;;;null;;;
2019/05/29 07:51:28;;;;;;;;;;;;;;null;
2019/05/29 07:51:33;;;;;;;;;;;;;null;;
2019/05/29 07:51:48;;;;;;;;;;;;;0;0;
2019/05/29 08:21:44;;;;;;;0;;;;;;;;
2019/05/29 08:40:10;;;;;;null;;;;;;;;;
2019/05/29 09:18:01;;;;;;0;;;;;;;;;
2019/05/29 09:19:46;;;;;null;;;;;;;;;;
2019/05/29 09:52:52;;;;;0;;;;;;;;;;
2019/05/29 10:00:45;;;;;;;;;;;;0;;;
2019/05/29 10:11:32;;;;;;;;;;;;;null;;
2019/05/29 10:24:34;;;;;;;;;;;;;;null;
2019/05/29 10:24:49;;;;;;;;;;;;;;0;
2019/05/29 12:23:15;;;;;;;;;;;;;0;;
2019/05/29 13:28:02;;;;;;;;;;null;;;;;
2019/05/29 15:28:03;;;;;;;;;;0;;;;;
2019/05/30 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/30 00:00:49;;0;;;;;0;0;;;;;;;
2019/05/30 00:00:49;;;;;0;0;;;;;;;;;
2019/05/30 00:00:54;0;;;;;;;;;;;;;;
2019/05/30 00:00:55;;;0;0;;;;;;;;;;;
2019/05/30 00:00:55;;;;;;;;;0;0;0;;;;
2019/05/30 00:00:56;;;;;;;;;;;;0;0;0;
2019/05/30 07:46:22;;;;;;;;;;;;;;null;
2019/05/30 09:58:13;;;;;;;;;;;;;;224;
2019/05/30 10:26:44;;;;;;;;;;;;;;0;
2019/05/30 10:40:42;;;;;;;;;;;null;;;;
2019/05/30 10:46:38;;;;;;;;;null;null;;;;;
2019/05/30 10:46:58;;;;;;;;;;0;;;;;
2019/05/30 10:47:03;;;;;;;;;0;;;;;;
2019/05/30 12:31:20;;;;;;;;;;;224;;;;
2019/05/30 12:37:41;;;;;;;;;;;0;;;;
2019/05/30 18:58:06;;;;;;;;;276;;;;;;
2019/05/30 19:25:50;;;;;;;;;224;;;;;;
2019/05/30 19:43:24;;;;;;;;;0;;;;;;
2019/05/31 00:00:37;;null;;;;;null;null;;;;;;;
2019/05/31 00:00:37;null;;null;null;null;null;;;null;null;null;null;null;null;
2019/05/31 00:00:48;;0;;;;;0;0;;;;;;;
2019/05/31 00:00:51;;;;;;;;;;;;0;0;0;
2019/05/31 00:00:51;;;0;0;;;;;;;;;;;
2019/05/31 00:00:52;;;;;0;0;;;;;;;;;
2019/05/31 00:00:53;0;;;;;;;;;;;;;;
2019/05/31 00:00:55;;;;;;;;;0;0;0;;;;
2019/05/31 03:40:22;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/31 07:39:48;;;;;;;;;;;;;null;;
2019/05/31 08:53:21;;0;0;0;;;0;0;;;;0;;0;
2019/05/31 08:53:21;0;;;;0;0;;;;;;;;;
2019/05/31 08:53:21;;;;;;;;;0;0;0;;;;
2019/05/31 09:11:59;;;;;;;;;;;;;;null;
2019/05/31 09:12:29;;;;;;;;;;;;;;0;
2019/05/31 09:47:59;;352;;;;;;;;;;;;;
2019/05/31 13:02:28;;null;;;;;;;;;;;;;
2019/05/31 13:46:36;;;;;;;;;;;;;0;;
2019/05/31 15:47:06;;0;;;;;;;;;;;;;
2019/05/31 23:02:02;;353;;;;;;;;;;;;;
2019/05/31 23:28:08;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/05/31 23:29:38;;;;;;;0;;;;;;;;
2019/05/31 23:29:38;0;;0;0;0;0;;0;;;;0;;;
2019/05/31 23:29:38;;;;;;;;;0;0;0;;;;
2019/05/31 23:29:39;;;;;;;;;;;;;0;0;
2019/05/31 23:29:40;;353;;;;;;;;;;;;;
2019/06/01 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/06/01 00:00:48;;353;;;;;0;0;;;;;;;
2019/06/01 00:00:49;;;;;;;;;0;0;0;;;;
2019/06/01 00:00:50;;;;;0;0;;;;;;;;;
2019/06/01 00:00:50;;;0;0;;;;;;;;;;;
2019/06/01 00:00:50;;;;;;;;;;;;0;0;0;
2019/06/01 00:00:53;0;;;;;;;;;;;;;;
2019/06/01 07:57:54;;null;;;;;;;;;;;;;
2019/06/01 08:41:57;null;;;;;;;;;;;;;;
2019/06/01 08:46:58;0;;;;;;;;;;;;;;
2019/06/01 09:55:39;null;;;;;;;;;;;;;;
2019/06/01 09:56:04;0;;;;;;;;;;;;;;
2019/06/01 09:56:55;null;;;;;;;;;;;;;;
2019/06/01 12:11:13;0;;;;;;;;;;;;;;
2019/06/01 12:47:08;;0;;;;;;;;;;;;;
2019/06/02 00:00:37;;null;null;null;null;;null;null;;;;;;;
2019/06/02 00:00:37;null;;;;;null;;;null;null;null;null;null;null;
2019/06/02 00:00:48;;0;;;;;0;0;;;;;;;
2019/06/02 00:00:49;;;;;0;0;;;;;;;;;
2019/06/02 00:00:50;;;;;;;;;;;;0;0;0;
2019/06/02 00:00:51;;;;;;;;;0;0;0;;;;
2019/06/02 00:00:53;0;;;;;;;;;;;;;;
2019/06/02 00:00:55;;;0;0;;;;;;;;;;;
2019/06/02 03:06:53;;;;;;;;;;;;318;;;
2019/06/02 03:07:53;;;;;;;;;;;;224;;;
2019/06/02 03:12:19;;;;;;;;;;;;0;;;
2019/06/02 05:09:25;;;;;;;;;;;276;;;;
2019/06/02 05:37:15;;;;;;;;;;;224;;;;
2019/06/02 05:40:31;;;;;;;;;;;0;;;;
2019/06/02 16:09:01;null;;;;;;;;;;;;;;
2019/06/02 16:09:37;0;;;;;;;;;;;;;;
2019/06/02 16:10:57;null;;;;;;;;;;;;;;
2019/06/02 16:11:12;0;;;;;;;;;;;;;;
2019/06/02 19:41:15;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/06/02 19:42:45;;0;;;0;0;0;0;;;;;;;
2019/06/02 19:42:45;;;0;0;;;;;0;0;;;0;0;
2019/06/02 19:42:46;;;;;;;;;;;0;0;;;
2019/06/02 19:42:46;0;;;;;;;;;;;;;;
