Date start:01/01/2019;Date stop:30/06/2019
Data;WTE2.L1.WTG1.Status.WTG Event;WTE2.L1.WTG2.Status.WTG Event;WTE2.L1.WTG3.Status.WTG Event;WTE2.L2.WTG12.Status.WTG Event;WTE2.L2.WTG13.Status.WTG Event;WTE2.L2.WTG14.Status.WTG Event;
2019/03/07 13:26:30;null;null;null;null;null;null;
2019/03/07 14:26:39;;;;0;;;
2019/03/07 14:26:39;0;0;0;;;;
2019/03/07 14:26:41;;;;;0;0;
2019/03/07 16:02:39;null;null;null;null;null;null;
2019/03/07 16:03:37;;;;0;0;0;
2019/03/07 16:03:37;0;0;0;;;;
2019/03/08 00:00:37;null;null;null;null;null;null;
2019/03/08 00:00:59;0;0;0;;;;
2019/03/08 00:00:59;;;;0;0;0;
2019/03/09 00:00:47;null;null;null;null;null;null;
2019/03/09 00:01:06;;;;0;0;0;
2019/03/09 00:01:08;0;0;0;;;;
2019/03/10 00:00:37;null;null;null;null;null;null;
2019/03/10 00:00:56;0;0;0;;;;
2019/03/10 00:00:57;;;;0;0;0;
2019/03/11 00:00:47;null;null;null;null;null;null;
2019/03/11 00:01:07;;;;0;0;0;
2019/03/11 00:01:08;0;0;0;;;;
2019/03/11 23:56:30;;;;;356;;
2019/03/11 23:56:35;;;;;;356;
2019/03/11 23:57:41;;;;;0;0;
2019/03/12 00:00:37;null;null;null;null;null;null;
2019/03/12 00:00:53;0;0;0;;;;
2019/03/12 00:00:53;;;;0;0;0;
2019/03/12 00:05:09;;;;;338;;
2019/03/12 00:06:15;;;;;0;;
2019/03/12 00:18:28;;;;;338;;
2019/03/12 00:19:28;;;;;0;;
2019/03/12 00:26:49;891;;;;;;
2019/03/12 00:29:05;;;;;;356;
2019/03/12 00:30:05;;;;;;0;
2019/03/12 00:30:35;;195;null;;;;
2019/03/12 00:31:35;;0;;;;;
2019/03/12 00:31:50;0;;;;;;
2019/03/12 00:34:51;;;0;;;;
2019/03/12 00:35:06;;;341;;;;
2019/03/12 00:35:31;;;0;;;;
2019/03/12 00:38:17;;;144;;;;
2019/03/12 00:38:53;;;;338;;;
2019/03/12 00:39:53;;;;0;;;
2019/03/12 00:40:08;;;;;;356;
2019/03/12 00:41:08;;;;;;0;
2019/03/12 00:42:08;;144;;;;;
2019/03/12 00:44:03;144;;;;;;
2019/03/12 00:45:40;;;;;338;;
2019/03/12 00:46:45;;;;;0;;
2019/03/12 00:53:01;;;;338;;;
2019/03/12 00:54:07;;;;0;;;
2019/03/12 00:57:38;;;;891;;;
2019/03/12 01:00:13;;;;;338;;
2019/03/12 01:00:18;;;;;;156;
2019/03/12 01:01:13;;;;;100;;
2019/03/12 01:03:14;;;;0;;;
2019/03/12 01:19:58;;;;;0;;
2019/03/12 01:20:03;;;;;309;;
2019/03/12 01:20:08;;;;;0;;
2019/03/12 01:22:08;;;;;;0;
2019/03/12 01:22:58;;;;891;;;
2019/03/12 01:23:48;;;;;;338;
2019/03/12 01:24:49;;;;;;0;
2019/03/12 01:27:24;;;;;356;;
2019/03/12 01:27:59;;;;0;;;
2019/03/12 01:28:24;;;;;0;;
2019/03/12 01:32:40;;;;159;;;
2019/03/12 01:33:01;;;;;356;;
2019/03/12 01:34:01;;;;;0;;
2019/03/12 01:35:16;;;;;;338;
2019/03/12 01:36:21;;;;;;0;
2019/03/12 01:41:27;;;;;356;;
2019/03/12 01:41:52;;;;;;338;
2019/03/12 01:42:27;;;;;0;;
2019/03/12 01:42:52;;;;;;0;
2019/03/12 01:54:45;0;;;;;;
2019/03/12 01:56:45;;;0;;;;
2019/03/12 01:58:41;;;;;;356;
2019/03/12 01:59:41;;;;;430;191;
2019/03/12 01:59:51;;;;;;0;
2019/03/12 02:00:36;;;144;;;;
2019/03/12 02:00:42;;;;;83;;
2019/03/12 02:00:52;;;;;0;;
2019/03/12 02:03:32;144;;;;;;
2019/03/12 02:03:37;84;;;;;;
2019/03/12 02:04:37;144;;;;;;
2019/03/12 02:11:19;;;;;356;;
2019/03/12 02:12:19;;;;;100;;
2019/03/12 02:23:02;;;;;309;;
2019/03/12 02:23:32;;;;;0;;
2019/03/12 02:24:22;;;;;;430;
2019/03/12 02:25:22;;;;;;191;
2019/03/12 02:25:32;;;;;;0;
2019/03/12 02:27:23;0;;;;;;
2019/03/12 02:30:43;;;;;338;;
2019/03/12 02:31:44;;;;;0;;
2019/03/12 02:33:59;;;;;;356;
2019/03/12 02:34:59;;;;;;0;
2019/03/12 02:39:00;;;;;315;315;
2019/03/12 02:39:01;;315;;;;;
2019/03/12 02:39:30;;;;null;;182;
2019/03/12 02:39:31;null;;null;;;;
2019/03/12 02:39:41;182;182;;;;;
2019/03/12 02:40:16;null;;;;;;
2019/03/12 02:40:21;;;;;null;null;
2019/03/12 02:40:21;;null;;;;;
2019/03/12 10:46:57;;;;;0;;
2019/03/12 10:47:18;;;;159;;;
2019/03/12 10:47:23;;;;;;182;
2019/03/12 10:47:40;182;182;87;;;;
2019/03/12 12:13:14;;;;;356;;
2019/03/12 12:14:14;;;;;0;;
2019/03/12 13:01:49;;;;159;;182;
2019/03/12 13:01:49;182;;;;;;
2019/03/12 13:01:49;;182;87;;;;
2019/03/12 13:01:51;;;;;0;;
2019/03/12 13:20:39;;;0;;;;
2019/03/12 13:21:59;;null;;;;;
2019/03/12 13:22:19;;900;;;;;
2019/03/12 13:22:34;;0;;;;;
2019/03/12 13:23:34;900;;;;;;
2019/03/12 13:24:20;0;;;;;;
2019/03/12 13:42:01;;;;null;;;
2019/03/12 13:44:42;;;;;;null;
2019/03/12 13:45:02;;;;;;0;
2019/03/12 13:45:07;;;;;;276;
2019/03/12 14:05:45;;;;0;;;
2019/03/12 14:28:00;;;;;318;;
2019/03/12 14:29:05;;;;;0;;
2019/03/12 14:35:01;;;;;;184;
2019/03/12 14:54:50;;;;;356;;
2019/03/12 14:55:50;;;;;0;;
2019/03/12 14:59:10;;;;null;null;null;
2019/03/12 14:59:12;null;null;null;;;;
2019/03/12 14:59:56;;;;null;;;
2019/03/12 14:59:56;;;;;null;;
2019/03/12 14:59:56;;;;;;null;
2019/03/12 14:59:57;null;;;;;;
2019/03/12 14:59:57;;null;;;;;
2019/03/12 14:59:58;;;null;;;;
2019/03/12 16:00:05;;;899;;;;
2019/03/12 16:00:17;;;;899;;;
2019/03/12 16:00:20;899;;;;;;
2019/03/12 16:00:57;;;;;;315;
2019/03/12 16:01:05;;899;;;;;
2019/03/12 16:01:07;;;;;182;;
2019/03/12 16:09:13;;;;0;;;
2019/03/12 16:09:22;;;0;;;;
2019/03/12 16:09:27;;0;;;;;
2019/03/12 16:09:32;0;;;;;;
2019/03/12 16:09:38;;;;;;184;
2019/03/12 16:36:53;;;;356;;;
2019/03/12 16:37:54;;;;0;;;
2019/03/12 16:51:56;;;;;;null;
2019/03/12 16:59:18;;;;;;0;
2019/03/12 17:05:59;;;;;null;;
2019/03/12 17:15:35;;;;;0;;
2019/03/12 18:05:04;;;83;;;;
2019/03/12 18:05:09;;;87;;;;
2019/03/12 18:08:25;;;0;;;;
2019/03/12 18:08:30;;;81;;;;
2019/03/12 18:09:30;;;0;;;;
2019/03/12 18:09:35;;;81;;;;
2019/03/12 18:10:25;;;0;;;;
2019/03/12 18:10:30;;;81;;;;
2019/03/12 18:11:30;;;0;;;;
2019/03/12 18:12:36;;;87;;;;
2019/03/12 18:20:32;;;0;;;;
2019/03/12 18:20:42;;;81;;;;
2019/03/12 18:21:42;;;0;;;;
2019/03/12 18:21:47;;;81;;;;
2019/03/12 18:22:48;;;100;;;;
2019/03/12 18:50:57;;;0;;;;
2019/03/12 18:51:08;;;81;;;;
2019/03/12 18:51:38;;;0;;;;
2019/03/12 18:51:48;;;85;;;;
2019/03/12 18:52:48;;;0;;;;
2019/03/12 18:52:58;;;85;;;;
2019/03/12 18:53:58;;;0;;;;
2019/03/12 18:54:03;;;85;;;;
2019/03/12 18:55:03;;;0;;;;
2019/03/12 18:55:13;;;85;;;;
2019/03/12 18:56:09;;;100;;;;
2019/03/12 19:09:46;;;900;;;;
2019/03/12 19:09:51;;;0;;;;
2019/03/12 19:10:01;;;900;;;;
2019/03/12 19:10:11;;;0;;;;
2019/03/13 00:00:48;null;null;null;null;null;null;
2019/03/13 00:01:04;;;;0;0;0;
2019/03/13 00:01:05;0;0;0;;;;
2019/03/14 00:00:37;null;null;null;null;null;null;
2019/03/14 00:00:53;0;0;0;;;;
2019/03/14 00:00:56;;;;0;0;0;
2019/03/15 00:00:47;null;null;null;null;null;null;
2019/03/15 00:01:05;;;;0;0;0;
2019/03/15 00:01:06;0;0;0;;;;
2019/03/16 00:00:37;null;null;null;null;null;null;
2019/03/16 00:00:53;0;0;0;;;;
2019/03/16 00:01:00;;;;0;0;0;
2019/03/17 00:00:38;null;null;null;null;null;null;
2019/03/17 00:00:57;0;0;0;;;;
2019/03/17 00:00:59;;;;0;0;;
2019/03/17 00:01:04;;;;;;0;
2019/03/18 00:00:47;null;null;null;null;null;null;
2019/03/18 00:01:06;0;0;0;;;;
2019/03/18 00:01:08;;;;0;0;0;
2019/03/19 00:00:47;null;null;null;null;null;null;
2019/03/19 00:01:06;0;0;0;;;;
2019/03/19 00:01:07;;;;0;0;0;
2019/03/20 00:00:47;null;null;null;null;null;null;
2019/03/20 00:01:09;0;0;0;;;;
2019/03/20 00:01:09;;;;;0;0;
2019/03/20 00:01:14;;;;0;;;
2019/03/21 00:00:47;null;null;null;null;null;null;
2019/03/21 00:01:04;;;;0;0;0;
2019/03/21 00:01:05;0;0;0;;;;
2019/03/21 15:06:55;;;;;180;;
2019/03/21 18:14:34;;;;;null;;
2019/03/22 00:00:37;null;null;null;null;;null;
2019/03/22 00:00:55;0;0;0;;;;
2019/03/22 00:01:02;;;;0;;0;
2019/03/22 17:44:55;;;;;0;;
2019/03/23 00:00:46;null;null;null;null;null;null;
2019/03/23 00:01:03;0;0;0;;;;
2019/03/23 00:01:05;;;;0;0;0;
2019/03/24 00:00:37;null;null;null;null;null;null;
2019/03/24 00:00:57;;;;0;0;0;
2019/03/24 00:00:57;0;0;0;;;;
2019/03/24 10:59:30;;276;;;;;
2019/03/24 11:26:20;;0;;;;;
2019/03/25 00:00:37;null;null;null;null;null;null;
2019/03/25 00:00:55;;;;0;0;0;
2019/03/25 00:00:55;0;0;0;;;;
2019/03/26 00:00:37;null;null;null;null;null;null;
2019/03/26 00:00:54;;0;;;;;
2019/03/26 00:00:56;;;;0;0;0;
2019/03/26 00:00:59;0;;0;;;;
2019/03/26 15:54:46;;;;;182;;
2019/03/26 16:26:01;;;;;0;;
2019/03/26 17:40:49;;;;;356;;
2019/03/26 17:40:54;;;;;338;;
2019/03/26 17:41:54;;;;;0;;
2019/03/27 00:00:37;null;null;null;null;null;null;
2019/03/27 00:01:06;0;0;0;;;;
2019/03/27 00:01:10;;;;0;0;0;
2019/03/27 04:49:07;;;;;976;;
2019/03/27 04:49:17;;;;;338;;
2019/03/27 04:50:22;;;;;0;;
2019/03/28 00:00:47;null;null;null;null;null;null;
2019/03/28 00:01:03;0;0;0;;;;
2019/03/28 00:01:04;;;;0;0;0;
2019/03/28 08:55:55;;;;;976;;
2019/03/28 08:56:55;;;;;0;;
2019/03/29 00:00:36;null;null;null;null;null;null;
2019/03/29 00:00:55;0;0;0;;;;
2019/03/29 00:00:55;;;;0;0;0;
2019/03/29 07:27:17;;;;;null;;
2019/03/29 12:56:36;;;;;0;;
2019/03/29 17:02:37;;;276;;;;
2019/03/29 17:29:46;;;0;;;;
2019/03/30 00:00:37;null;null;null;;;;
2019/03/30 00:00:37;;;;null;null;null;
2019/03/30 00:00:53;;;;0;0;0;
2019/03/30 00:00:56;0;0;0;;;;
2019/03/30 00:56:18;;;;;180;;
2019/03/30 07:22:11;;;;;null;;
2019/03/30 08:40:04;;;;;0;;
2019/03/31 00:00:38;null;null;null;null;null;null;
2019/03/31 00:00:55;;;;0;0;0;
2019/03/31 00:00:56;0;0;0;;;;
2019/03/31 03:00:37;null;null;null;null;null;null;
2019/03/31 03:00:53;null;null;null;null;null;null;
2019/03/31 03:00:57;;;;0;0;0;
2019/03/31 03:00:57;0;0;0;;;;
2019/04/01 00:00:37;null;null;null;null;null;null;
2019/04/01 00:00:57;;;;0;0;0;
2019/04/01 00:00:59;0;0;0;;;;
2019/04/01 10:45:05;null;;;;;;
2019/04/01 16:16:46;0;;;;;;
2019/04/02 00:00:37;null;null;null;null;null;null;
2019/04/02 00:01:10;0;0;0;;;;
2019/04/02 00:01:11;;;;0;0;0;
2019/04/02 07:29:25;;null;;;;;
2019/04/02 08:57:36;null;;null;null;null;null;
2019/04/02 09:01:37;0;;0;0;0;0;
2019/04/02 12:21:08;null;;null;;;;
2019/04/02 12:21:23;0;;0;;;;
2019/04/02 14:36:16;null;;null;null;null;null;
2019/04/02 14:40:01;;0;;;;;
2019/04/02 14:46:46;;;;0;0;;
2019/04/02 14:46:46;;;;;;0;
2019/04/02 14:46:47;0;;0;;;;
2019/04/02 14:46:48;;0;;;;;
2019/04/02 16:06:01;null;null;null;null;null;null;
2019/04/02 16:16:03;;;;0;0;;
2019/04/02 16:16:03;;;;;;0;
2019/04/02 16:16:04;0;;0;;;;
2019/04/02 16:16:04;;0;;;;;
2019/04/03 00:00:37;null;null;null;null;null;null;
2019/04/03 00:00:56;;;;0;0;0;
2019/04/03 00:00:56;0;0;0;;;;
2019/04/03 07:25:51;;;null;;;;
2019/04/03 12:00:12;null;;;;;;
2019/04/03 12:00:32;0;;;;;;
2019/04/03 15:09:16;;;0;;;;
2019/04/04 00:00:37;null;null;null;null;null;null;
2019/04/04 00:00:54;;;;0;0;0;
2019/04/04 00:01:00;0;0;0;;;;
2019/04/04 07:21:17;;;null;;;;
2019/04/04 14:29:21;;;900;;;;
2019/04/04 14:31:51;;;0;;;;
2019/04/05 00:00:47;null;null;null;null;null;null;
2019/04/05 00:01:07;;;;0;0;0;
2019/04/05 00:01:09;0;0;0;;;;
2019/04/05 07:17:19;;null;;;;;
2019/04/05 14:18:18;;0;;;;;
2019/04/06 00:00:37;null;null;null;null;null;null;
2019/04/06 00:00:54;0;0;0;;;;
2019/04/06 00:00:55;;;;0;0;;
2019/04/06 00:01:00;;;;;;0;
2019/04/07 00:00:47;null;null;null;null;null;null;
2019/04/07 00:01:07;0;0;0;;;;
2019/04/07 00:01:07;;;;0;0;0;
2019/04/08 00:00:37;null;null;null;null;null;null;
2019/04/08 00:00:56;;;;0;0;0;
2019/04/08 00:01:01;0;0;0;;;;
2019/04/08 10:27:15;;;;null;;;
2019/04/08 10:32:11;null;;;;;;
2019/04/08 14:41:22;;;;0;;;
2019/04/08 18:10:47;0;;;;;;
2019/04/09 00:00:37;null;null;null;null;null;null;
2019/04/09 00:00:55;0;0;0;;;;
2019/04/09 00:00:56;;;;0;0;0;
2019/04/09 07:25:35;;;;null;;;
2019/04/09 14:59:28;;;;0;;;
2019/04/09 15:03:12;;;276;;;;
2019/04/09 15:30:17;;;0;;;;
2019/04/09 16:39:40;;;;;275;;
2019/04/09 16:54:32;;;;;181;;
2019/04/09 17:10:10;;;;;0;;
2019/04/10 00:00:47;null;null;null;null;null;null;
2019/04/10 00:01:03;0;0;0;;;;
2019/04/10 00:01:04;;;;;0;;
2019/04/10 00:01:09;;;;0;;0;
2019/04/10 07:27:54;;;;null;;;
2019/04/10 14:12:23;;;;0;;;
2019/04/10 23:58:47;null;null;null;null;null;null;
2019/04/11 00:00:37;null;null;null;null;null;null;
2019/04/11 00:00:56;0;0;0;;;;
2019/04/11 00:00:57;;;;0;0;0;
2019/04/11 00:10:20;0;;;;;;
2019/04/11 00:10:21;;0;0;0;;;
2019/04/11 00:10:21;;;;;0;0;
2019/04/11 07:26:33;;;;;null;;
2019/04/11 07:28:53;;;;null;;;
2019/04/11 09:07:39;;;;;;275;
2019/04/11 09:34:27;;;;;;0;
2019/04/11 09:50:21;0;0;0;;;;
2019/04/11 09:50:25;;;;;;0;
2019/04/11 10:06:38;;;;0;;;
2019/04/11 10:20:15;;;;;;null;
2019/04/11 11:49:54;;;;;;0;
2019/04/11 14:26:28;0;0;0;;;;
2019/04/11 14:26:33;;;;0;;0;
2019/04/11 14:52:00;0;0;0;;;;
2019/04/11 14:52:01;;;;0;;0;
2019/04/11 15:04:51;;;;0;;0;
2019/04/11 15:04:55;0;0;0;;;;
2019/04/11 15:07:27;;;;;900;;
2019/04/11 15:11:37;;;;;0;;
2019/04/12 00:00:37;null;null;null;null;null;null;
2019/04/12 00:00:54;;;;0;0;0;
2019/04/12 00:00:55;0;0;0;;;;
2019/04/12 07:37:03;;;;;null;;
2019/04/12 07:37:13;;;;;;null;
2019/04/12 10:40:51;;;;;;0;
2019/04/12 14:19:12;;;;;0;;
2019/04/13 00:00:37;null;null;null;null;;;
2019/04/13 00:00:37;;;;;null;null;
2019/04/13 00:00:59;0;0;0;;;;
2019/04/13 00:01:00;;;;0;0;0;
2019/04/14 00:00:37;null;null;null;null;null;null;
2019/04/14 00:00:55;;;;0;0;0;
2019/04/14 00:00:55;0;0;0;;;;
2019/04/15 00:00:37;null;null;null;null;null;null;
2019/04/15 00:00:55;0;0;0;;;;
2019/04/15 00:00:57;;;;0;0;0;
2019/04/16 00:00:37;null;null;null;null;null;null;
2019/04/16 00:00:56;0;0;0;;;;
2019/04/16 00:01:00;;;;0;0;0;
2019/04/16 10:46:07;null;null;null;null;null;null;
2019/04/16 10:51:04;0;0;0;;;;
2019/04/16 10:51:04;;;;0;0;0;
2019/04/16 11:34:31;;;;;;null;
2019/04/16 12:45:51;;182;;;;;
2019/04/16 13:02:34;;0;;;;;
2019/04/16 13:02:44;;309;;;;;
2019/04/16 13:02:59;;0;;;;;
2019/04/16 15:08:40;;;;;;0;
2019/04/16 20:36:51;;;276;;;;
2019/04/16 21:03:25;;;0;;;;
2019/04/17 00:00:47;null;null;null;null;null;null;
2019/04/17 00:01:05;0;0;0;;;;
2019/04/17 00:01:06;;;;0;0;0;
2019/04/17 10:32:25;309;309;309;;;;
2019/04/17 10:32:25;;;;309;309;;
2019/04/17 10:32:30;;;;;;309;
2019/04/17 12:22:25;0;;;;;;
2019/04/17 12:22:30;;0;;;;;
2019/04/17 12:22:39;;;;0;;;
2019/04/17 12:22:45;;;0;;;;
2019/04/17 12:22:54;;;;;0;;
2019/04/17 12:23:29;;;;;;0;
2019/04/17 12:42:23;309;309;309;;;;
2019/04/17 12:42:28;;;;309;309;309;
2019/04/17 12:48:19;;0;;;;;
2019/04/17 12:48:19;;;;;0;0;
2019/04/17 12:48:24;;;0;;;;
2019/04/17 12:48:34;;;;0;;;
2019/04/17 12:48:54;0;;;;;;
2019/04/17 15:01:17;0;0;0;;;;
2019/04/17 15:01:17;;;;0;0;0;
2019/04/17 15:07:39;0;0;0;;;;
2019/04/17 15:07:39;;;;0;0;0;
2019/04/17 15:14:01;0;0;0;;;;
2019/04/17 15:14:01;;;;0;0;0;
2019/04/17 15:18:43;0;0;0;;;;
2019/04/17 15:18:43;;;;0;0;0;
2019/04/18 00:00:37;null;null;null;;;;
2019/04/18 00:00:37;;;;null;null;null;
2019/04/18 00:00:54;;;0;;;;
2019/04/18 00:00:56;;;;0;0;0;
2019/04/18 00:00:59;0;0;;;;;
2019/04/19 00:00:37;null;null;null;null;null;null;
2019/04/19 00:00:56;0;0;0;;;;
2019/04/19 00:00:56;;;;0;0;0;
2019/04/19 15:51:13;null;null;null;null;null;null;
2019/04/19 15:59:25;0;0;0;;;;
2019/04/19 15:59:25;;;;0;0;0;
2019/04/19 16:40:10;null;null;null;null;null;null;
2019/04/19 16:43:18;0;0;;;;;
2019/04/19 16:43:18;;;0;;;;
2019/04/19 16:43:20;;;;0;;;
2019/04/19 16:43:20;;;;;0;0;
2019/04/20 00:00:37;null;null;null;null;null;null;
2019/04/20 00:00:59;;0;0;;;;
2019/04/20 00:01:04;0;;;;;;
2019/04/20 00:01:05;;;;0;0;0;
2019/04/20 12:01:59;null;null;null;null;null;null;
2019/04/20 12:02:35;;0;0;;;;
2019/04/20 12:02:35;0;;;0;0;0;
2019/04/21 00:00:37;null;null;null;null;null;null;
2019/04/21 00:00:56;0;0;0;;;;
2019/04/21 00:00:57;;;;0;0;0;
2019/04/21 09:30:11;null;null;null;null;null;null;
2019/04/21 09:50:47;0;0;0;;;;
2019/04/21 09:50:47;;;;0;0;;
2019/04/21 09:50:48;;;;;;0;
2019/04/21 10:51:48;null;null;null;null;null;null;
2019/04/21 11:02:51;0;0;0;;;;
2019/04/21 11:02:51;;;;0;0;0;
2019/04/22 00:00:37;null;null;null;null;null;null;
2019/04/22 00:00:54;0;;;;;;
2019/04/22 00:01:09;;0;0;;;;
2019/04/22 00:01:11;;;;0;0;0;
2019/04/22 15:03:27;;;;276;;;
2019/04/22 15:30:02;;;;0;;;
2019/04/22 18:51:44;;276;;;;;
2019/04/22 19:18:59;;0;;;;;
2019/04/22 19:58:28;null;null;null;null;null;null;
2019/04/22 20:08:42;276;;;;;;
2019/04/22 20:11:26;;;0;;0;0;
2019/04/22 20:11:27;;;;0;;;
2019/04/22 20:11:27;;0;;;;;
2019/04/22 20:11:29;276;;;;;;
2019/04/22 20:35:44;0;;;;;;
2019/04/23 00:00:37;null;;;;;;
2019/04/23 00:00:37;;null;null;null;null;null;
2019/04/23 00:01:15;0;0;0;;;;
2019/04/23 00:01:16;;;;0;0;0;
2019/04/24 00:00:37;null;null;null;null;null;null;
2019/04/24 00:00:55;0;0;0;;;;
2019/04/24 00:00:57;;;;;0;;
2019/04/24 00:01:02;;;;0;;0;
2019/04/25 00:00:37;null;null;null;null;null;null;
2019/04/25 00:00:55;;;;0;0;0;
2019/04/25 00:00:59;0;0;0;;;;
2019/04/26 00:00:37;null;null;null;null;null;null;
2019/04/26 00:00:59;0;0;0;;;;
2019/04/26 00:01:04;;;;0;0;0;
2019/04/26 20:36:26;null;null;null;null;null;null;
2019/04/26 21:02:10;0;0;0;;;;
2019/04/26 21:02:10;;;;0;0;0;
2019/04/27 00:00:37;null;null;null;null;null;;
2019/04/27 00:00:37;;;;;;null;
2019/04/27 00:00:57;0;0;0;;;;
2019/04/27 00:00:57;;;;0;0;0;
2019/04/27 02:21:37;null;null;null;null;null;null;
2019/04/27 02:50:14;0;0;0;0;;;
2019/04/27 02:50:14;;;;;0;0;
2019/04/27 08:06:43;null;null;null;null;null;null;
2019/04/27 08:20:21;0;0;0;0;0;0;
2019/04/27 11:57:08;null;null;null;null;null;null;
2019/04/27 12:19:26;0;0;0;0;0;0;
2019/04/27 12:35:57;null;null;null;null;null;null;
2019/04/27 12:41:38;0;0;0;0;0;0;
2019/04/28 00:00:37;null;null;null;null;null;null;
2019/04/28 00:00:56;0;0;0;;;;
2019/04/28 00:00:57;;;;0;0;0;
2019/04/28 09:30:06;309;;;;;;
2019/04/28 09:30:16;;309;;;;;
2019/04/28 09:30:31;;;309;;;;
2019/04/28 09:30:42;;;;309;;;
2019/04/28 09:30:52;;;;;309;;
2019/04/28 09:31:07;;;;;;309;
2019/04/28 19:14:59;;;;;;0;
2019/04/28 19:17:01;0;0;893;;;;
2019/04/28 19:17:05;;;;;0;;
2019/04/28 19:17:30;;;;0;;;
2019/04/28 19:24:22;;;309;;;;
2019/04/28 19:24:47;;;0;;;;
2019/04/29 00:00:37;null;null;null;null;null;null;
2019/04/29 00:00:59;0;0;0;;;;
2019/04/29 00:01:00;;;;0;0;0;
2019/04/29 09:24:00;;;;;null;;
2019/04/29 10:10:07;;;;;;null;
2019/04/29 13:27:50;;;;null;;;
2019/04/29 13:28:10;;;;0;;;
2019/04/29 14:46:22;;;;;900;;
2019/04/29 14:52:18;;;;;0;;
2019/04/29 17:43:57;;;;;;0;
2019/04/30 00:00:37;null;null;null;null;null;null;
2019/04/30 00:00:54;;;;0;0;0;
2019/04/30 00:00:55;0;0;0;;;;
2019/04/30 07:19:11;;;;;null;;
2019/04/30 08:32:18;null;null;null;null;;null;
2019/04/30 08:40:16;;;;0;;;
2019/04/30 08:40:16;0;0;0;;;0;
2019/04/30 10:39:14;;;;;900;;
2019/04/30 11:02:58;;;;;0;;
2019/04/30 12:49:42;;;276;;;;
2019/04/30 13:16:16;;;0;;;;
2019/04/30 20:10:05;;;;276;;;
2019/04/30 20:31:11;276;;;;;;
2019/04/30 20:37:34;;;;0;;;
2019/04/30 20:51:59;;;;null;null;null;
2019/04/30 20:52:02;null;null;null;;;;
2019/04/30 20:55:03;;;;0;0;0;
2019/04/30 20:55:04;276;0;0;;;;
2019/04/30 20:58:25;0;;;;;;
2019/05/01 00:00:37;null;null;null;null;null;null;
2019/05/01 00:00:57;;;;0;0;0;
2019/05/01 00:00:57;0;0;0;;;;
2019/05/02 00:00:37;null;null;null;null;null;null;
2019/05/02 00:01:00;;;;0;0;0;
2019/05/02 00:01:05;0;0;0;;;;
2019/05/03 00:00:37;null;null;null;null;null;null;
2019/05/03 00:00:53;0;0;0;;;;
2019/05/03 00:00:56;;;;0;0;0;
2019/05/04 00:00:37;null;null;null;null;null;null;
2019/05/04 00:01:09;0;0;0;;;;
2019/05/04 00:01:10;;;;0;0;0;
2019/05/05 00:00:47;null;null;null;null;null;null;
2019/05/05 00:01:07;;;;0;0;0;
2019/05/05 00:01:08;0;0;0;;;;
2019/05/05 13:39:28;null;null;null;null;null;null;
2019/05/05 13:42:59;;;;0;;;
2019/05/05 13:42:59;0;0;0;;0;0;
2019/05/06 00:00:37;null;null;null;null;null;null;
2019/05/06 00:01:09;;;;0;0;0;
2019/05/06 00:01:09;0;0;0;;;;
2019/05/06 05:02:31;;;276;;;;
2019/05/06 05:29:00;;;0;;;;
2019/05/07 00:00:37;null;null;null;null;null;null;
2019/05/07 00:00:55;0;0;0;;;;
2019/05/07 00:00:59;;;;0;0;0;
2019/05/07 04:02:03;null;null;null;null;null;null;
2019/05/07 05:02:14;0;;;;;;
2019/05/07 05:02:14;;0;0;;;;
2019/05/07 05:02:14;;;;0;0;0;
2019/05/07 11:41:48;;;;;276;;
2019/05/07 12:08:32;;;;;0;;
2019/05/07 23:00:42;null;null;null;null;null;null;
2019/05/07 23:01:15;0;0;0;;;;
2019/05/07 23:01:15;;;;0;;0;
2019/05/07 23:01:16;;;;;0;;
2019/05/08 00:00:37;null;null;null;null;null;null;
2019/05/08 00:00:56;;;;0;0;0;
2019/05/08 00:00:56;0;0;0;;;;
2019/05/08 15:22:33;null;null;null;null;null;null;
2019/05/08 16:50:35;0;;;0;0;0;
2019/05/08 16:50:35;;0;0;;;;
2019/05/09 00:00:37;null;null;null;null;null;null;
2019/05/09 00:00:54;;;;0;;;
2019/05/09 00:00:59;;;;;0;0;
2019/05/09 00:01:00;0;0;0;;;;
2019/05/09 08:32:04;null;null;null;null;null;null;
2019/05/09 09:06:20;;;;0;;;
2019/05/09 09:06:20;;;;;0;0;
2019/05/09 09:06:20;0;0;0;;;;
2019/05/10 00:00:37;null;null;null;null;null;null;
2019/05/10 00:00:55;;;;0;0;0;
2019/05/10 00:00:55;0;0;0;;;;
2019/05/11 00:00:37;null;null;null;null;null;null;
2019/05/11 00:00:58;0;0;0;;;;
2019/05/11 00:00:59;;;;0;0;0;
2019/05/12 00:00:47;null;null;null;null;null;null;
2019/05/12 00:01:05;;;;0;0;0;
2019/05/12 00:01:07;0;0;0;;;;
2019/05/12 10:03:18;;;;276;;;
2019/05/12 10:29:47;;;;0;;;
2019/05/12 13:03:17;183;;;;;;
2019/05/12 13:21:41;0;;;;;;
2019/05/12 13:21:46;893;;;;;;
2019/05/12 13:31:37;309;;;;;;
2019/05/12 13:31:47;0;;;;;;
2019/05/13 00:00:47;null;null;null;null;null;null;
2019/05/13 00:01:09;0;0;0;;;;
2019/05/13 00:01:10;;;;0;0;0;
