Date start:22/06/2018;Date stop:31/12/2018
Data;Marsica I.L1.CM1.Status.WTG Event;Marsica I.L1.R1.Status.WTG Event;Marsica I.L1.R2.Status.WTG Event;Marsica I.L1.R3.Status.WTG Event;
2018/12/08 00:01:03;0;0;0;0;
2018/12/08 16:30:56;;;275;;
2018/12/08 16:58:51;;;224;;
2018/12/08 17:26:26;;;0;;
2018/12/09 00:00:47;;;null;null;
2018/12/09 00:00:47;null;null;;;
2018/12/09 00:01:09;0;0;0;0;
2018/12/10 00:00:37;null;null;null;null;
2018/12/10 00:00:50;0;0;0;0;
2018/12/10 14:45:06;;79;;;
2018/12/10 14:45:11;79;;;;
2018/12/10 14:45:21;;;;79;
2018/12/10 14:46:06;;224;;;
2018/12/10 14:46:16;224;;;;
2018/12/10 14:46:21;;;;224;
2018/12/10 14:47:16;224;224;;;
2018/12/10 14:47:16;;;;224;
2018/12/10 14:48:03;;0;;;
2018/12/10 14:49:06;;0;;;
2018/12/10 14:49:09;0;;;;
2018/12/10 14:49:29;;;;0;
2018/12/10 14:51:25;;;;0;
2018/12/10 15:28:31;;182;;;
2018/12/10 15:29:49;;182;;;
2018/12/10 15:41:12;;222;;;
2018/12/10 15:41:56;;222;;;
2018/12/10 15:53:22;;900;;;
2018/12/10 15:54:08;;null;;;
2018/12/10 15:58:59;;0;;;
2018/12/10 15:59:49;;84;;;
2018/12/10 15:59:54;;87;;;
2018/12/10 16:06:21;;null;;;
2018/12/10 16:11:13;;0;;;
2018/12/11 00:00:47;null;null;null;null;
2018/12/11 00:00:59;0;0;0;0;
2018/12/11 17:14:55;null;null;null;null;
2018/12/11 17:16:55;0;0;0;0;
2018/12/11 18:18:28;null;null;null;null;
2018/12/11 18:30:58;0;0;0;0;
2018/12/11 18:33:39;null;null;null;null;
2018/12/11 19:31:22;0;0;0;0;
2018/12/11 20:17:26;null;null;null;null;
2018/12/11 20:31:32;0;0;0;;
2018/12/11 20:31:32;;;;0;
2018/12/11 21:13:11;null;null;null;null;
2018/12/11 21:16:20;0;0;0;0;
2018/12/11 21:22:39;null;null;null;null;
2018/12/11 21:26:42;0;0;0;0;
2018/12/11 21:29:13;null;null;null;null;
2018/12/11 21:36:14;0;0;0;0;
2018/12/11 21:39:42;null;null;null;null;
2018/12/11 21:43:41;0;0;0;0;
2018/12/11 21:47:25;null;null;null;null;
2018/12/11 22:58:29;0;0;0;0;
2018/12/11 23:03:52;null;null;null;null;
2018/12/11 23:06:25;0;0;0;0;
2018/12/12 00:00:37;null;null;null;null;
2018/12/12 00:00:52;0;0;0;0;
2018/12/12 16:58:31;null;null;null;null;
2018/12/12 17:56:03;0;0;0;0;
2018/12/12 18:15:47;null;null;null;null;
2018/12/12 18:21:00;0;0;0;0;
2018/12/12 18:27:44;null;null;null;null;
2018/12/12 18:34:10;0;0;0;0;
2018/12/12 23:44:30;null;null;null;null;
2018/12/12 23:45:56;0;0;0;0;
2018/12/13 00:00:37;null;null;null;null;
2018/12/13 00:00:53;0;0;0;0;
2018/12/13 08:15:49;;;275;;
2018/12/13 08:43:40;;;224;;
2018/12/13 08:51:54;;;0;;
2018/12/13 08:53:29;;275;;;
2018/12/13 09:00:17;;;;275;
2018/12/13 09:01:56;;;;275;
2018/12/13 09:21:11;;224;;;
2018/12/13 09:27:44;;;;224;
2018/12/13 09:28:09;;0;;;
2018/12/13 09:29:30;;;;0;
2018/12/14 00:00:37;null;null;null;null;
2018/12/14 00:00:56;0;0;0;0;
2018/12/15 00:00:37;null;null;null;null;
2018/12/15 00:00:51;0;0;0;0;
2018/12/15 01:49:02;null;null;null;null;
2018/12/15 01:51:47;0;0;0;0;
2018/12/15 07:55:53;;;null;;
2018/12/15 07:58:09;;;222;;
2018/12/15 07:58:34;;;223;;
2018/12/15 07:59:04;;;224;;
2018/12/15 07:59:29;;;0;;
2018/12/15 21:27:02;null;null;null;null;
2018/12/15 21:37:40;0;0;;0;
2018/12/15 21:37:43;;;0;;
2018/12/15 21:40:34;null;null;null;null;
2018/12/15 21:58:01;0;0;;0;
2018/12/15 21:58:07;;;0;;
2018/12/15 22:00:55;null;null;null;null;
2018/12/15 22:25:47;0;0;;0;
2018/12/15 22:25:50;;;0;;
2018/12/15 22:28:37;null;null;null;null;
2018/12/15 22:33:20;0;0;;0;
2018/12/15 22:33:21;;;0;;
2018/12/15 22:36:10;null;null;null;null;
2018/12/15 22:42:46;0;0;;0;
2018/12/15 22:42:47;;;0;;
2018/12/15 22:45:37;null;null;null;null;
2018/12/15 23:34:48;0;0;;0;
2018/12/15 23:34:50;;;0;;
2018/12/15 23:37:38;null;null;null;null;
2018/12/15 23:46:13;0;0;;0;
2018/12/15 23:46:27;;;0;;
2018/12/15 23:49:01;null;null;null;null;
2018/12/15 23:58:46;0;0;;0;
2018/12/15 23:58:47;;;0;;
2018/12/16 00:00:47;null;;null;null;
2018/12/16 00:00:47;;null;;;
2018/12/16 00:01:03;0;0;0;0;
2018/12/16 00:01:39;null;null;null;null;
2018/12/16 00:03:07;0;0;0;0;
2018/12/16 00:08:23;null;null;null;null;
2018/12/16 00:33:00;0;0;;;
2018/12/16 00:33:00;;;0;0;
2018/12/16 00:35:51;null;null;null;null;
2018/12/16 00:36:28;0;0;0;0;
2018/12/16 00:38:28;null;null;null;null;
2018/12/16 00:41:58;0;0;0;0;
2018/12/16 00:44:52;null;null;null;null;
2018/12/16 00:48:49;0;0;0;0;
2018/12/16 00:51:41;null;null;null;null;
2018/12/16 00:56:34;0;0;0;0;
2018/12/16 00:59:02;null;null;null;null;
2018/12/16 01:00:16;0;0;0;0;
2018/12/16 01:02:34;null;null;null;null;
2018/12/16 01:05:12;0;0;0;0;
2018/12/16 01:13:40;null;null;null;null;
2018/12/16 01:17:41;0;0;0;0;
2018/12/16 01:20:34;null;null;null;null;
2018/12/16 01:30:35;0;0;0;0;
2018/12/16 01:34:32;null;null;null;null;
2018/12/16 01:39:34;0;0;0;0;
2018/12/16 01:42:25;null;null;null;null;
2018/12/16 01:45:36;0;0;0;0;
2018/12/16 01:48:14;null;null;null;null;
2018/12/16 01:48:45;0;0;0;0;
2018/12/16 01:51:34;null;null;null;null;
2018/12/16 01:53:17;0;0;0;0;
2018/12/16 02:01:52;null;null;null;null;
2018/12/16 02:07:21;0;0;0;0;
2018/12/16 02:17:35;null;null;null;null;
2018/12/16 02:18:08;0;0;0;0;
2018/12/16 02:34:22;null;null;null;null;
2018/12/16 02:47:23;0;0;0;0;
2018/12/16 03:19:35;null;null;null;null;
2018/12/16 03:41:04;0;0;0;0;
2018/12/16 03:56:54;null;null;null;null;
2018/12/16 04:04:53;0;0;0;0;
2018/12/16 05:07:50;null;null;null;null;
2018/12/16 05:23:18;0;0;0;0;
2018/12/16 05:29:16;null;null;null;null;
2018/12/16 05:32:53;0;0;0;0;
2018/12/16 05:36:49;null;null;null;null;
2018/12/16 06:03:02;0;;;;
2018/12/16 06:03:02;;0;0;0;
2018/12/16 06:07:31;null;null;null;null;
2018/12/16 06:08:58;0;0;0;0;
2018/12/16 06:28:42;null;null;null;null;
2018/12/16 06:31:18;0;0;0;0;
2018/12/16 15:18:24;null;null;null;null;
2018/12/16 15:24:33;0;0;0;0;
2018/12/16 15:41:16;null;null;null;null;
2018/12/16 15:43:13;0;0;0;0;
2018/12/16 18:42:59;null;null;null;null;
2018/12/16 18:43:39;0;0;0;0;
2018/12/16 18:45:38;null;null;null;null;
2018/12/16 18:48:18;0;0;0;0;
2018/12/16 18:51:12;null;null;null;null;
2018/12/16 18:53:39;0;0;0;0;
2018/12/16 19:01:49;null;null;null;null;
2018/12/16 19:46:02;0;0;0;0;
2018/12/16 19:49:19;null;null;null;null;
2018/12/16 20:03:19;0;0;0;0;
2018/12/16 20:07:32;null;null;null;null;
2018/12/16 20:08:58;0;0;0;0;
2018/12/16 20:11:00;null;null;null;null;
2018/12/16 20:12:59;0;0;0;0;
2018/12/16 20:15:52;null;null;null;null;
2018/12/16 20:17:53;0;0;0;0;
2018/12/16 20:17:59;;;null;;
2018/12/16 20:20:10;;;222;;
2018/12/16 20:20:40;;;223;;
2018/12/16 20:21:00;;;224;;
2018/12/16 20:21:56;;;0;;
2018/12/16 20:22:23;null;null;;null;
2018/12/16 20:32:05;0;0;;0;
2018/12/16 20:32:13;;;0;;
2018/12/16 20:35:12;null;null;null;null;
2018/12/16 20:35:42;0;0;;0;
2018/12/16 20:35:47;;;0;;
2018/12/17 00:00:37;null;null;null;null;
2018/12/17 00:00:51;0;0;0;0;
2018/12/18 00:00:37;null;null;null;null;
2018/12/18 00:00:52;0;0;0;0;
2018/12/18 03:22:39;;;154;;
2018/12/18 03:55:06;;;223;;
2018/12/18 03:56:11;;;224;;
2018/12/18 03:56:41;;;0;;
2018/12/19 00:00:37;null;null;null;null;
2018/12/19 00:00:53;0;0;0;0;
2018/12/20 00:00:37;null;null;null;null;
2018/12/20 00:00:53;0;0;0;0;
2018/12/20 01:41:38;null;null;null;null;
2018/12/20 01:44:36;0;0;0;0;
2018/12/21 00:00:37;null;null;null;null;
2018/12/21 00:00:52;0;0;0;0;
2018/12/21 12:43:52;275;;;;
2018/12/21 12:47:28;;;;275;
2018/12/21 13:11:13;224;;;;
2018/12/21 13:14:54;0;;;224;
2018/12/21 13:18:56;;;;0;
2018/12/21 13:24:09;null;null;null;null;
2018/12/21 13:41:39;;0;0;;
2018/12/21 13:41:41;0;;;0;
2018/12/21 13:43:41;null;null;null;null;
2018/12/21 13:45:12;;0;0;;
2018/12/21 13:45:15;0;;;;
2018/12/21 13:45:15;;;;0;
2018/12/21 14:30:30;null;null;null;null;
2018/12/21 14:40:37;;0;0;;
2018/12/21 14:40:38;0;;;0;
2018/12/21 14:53:18;null;null;null;null;
2018/12/21 15:05:21;;0;0;;
2018/12/21 15:05:22;0;;;0;
2018/12/21 15:09:14;null;null;null;null;
2018/12/21 15:11:45;;0;0;;
2018/12/21 15:11:46;0;;;0;
2018/12/21 15:31:39;null;null;null;null;
2018/12/21 15:34:07;;0;0;;
2018/12/21 15:34:08;0;;;0;
2018/12/21 16:52:00;null;null;null;null;
2018/12/21 16:52:58;;0;0;;
2018/12/21 16:52:59;0;;;0;
2018/12/21 17:52:47;null;null;null;null;
2018/12/21 17:53:16;;0;0;;
2018/12/21 17:53:17;0;;;0;
2018/12/21 17:57:41;null;null;null;null;
2018/12/21 17:59:11;;0;0;;
2018/12/21 17:59:14;0;;;0;
2018/12/21 19:28:12;null;null;null;null;
2018/12/21 19:38:11;;0;0;;
2018/12/21 19:38:13;0;;;0;
2018/12/22 00:00:37;null;;null;null;
2018/12/22 00:00:37;;null;;;
2018/12/22 00:00:59;0;0;0;0;
2018/12/23 00:00:37;null;null;null;null;
2018/12/23 00:00:52;0;0;0;0;
2018/12/24 00:00:37;null;;null;null;
2018/12/24 00:00:37;;null;;;
2018/12/24 00:00:52;0;0;0;0;
2018/12/24 23:03:05;144;;;;
2018/12/24 23:15:49;224;;;;
2018/12/24 23:15:54;0;;;;
2018/12/24 23:56:13;144;;;;
2018/12/25 00:00:47;null;null;null;null;
2018/12/25 00:01:00;144;0;0;0;
2018/12/25 01:10:32;0;;;;
2018/12/25 04:39:24;;;154;;
2018/12/25 05:05:30;;;223;;
2018/12/25 05:06:40;;;309;;
2018/12/25 05:07:35;;;224;;
2018/12/25 05:07:46;;;0;;
2018/12/25 06:56:36;;891;;;
2018/12/25 07:26:57;;0;;;
2018/12/26 00:00:47;null;null;null;null;
2018/12/26 00:01:01;0;0;0;0;
2018/12/26 06:05:15;;;154;;
2018/12/26 06:13:18;;;223;;
2018/12/26 06:16:34;;;309;;
2018/12/26 06:19:30;;;223;;
2018/12/26 06:21:01;;;224;;
2018/12/26 06:22:11;;;0;;
2018/12/27 00:00:47;null;null;null;null;
2018/12/27 00:01:00;0;0;0;0;
2018/12/27 00:01:06;null;null;null;null;
2018/12/28 00:00:37;null;null;null;null;
2018/12/28 00:00:51;0;0;0;0;
2018/12/28 22:01:30;null;null;null;null;
2018/12/28 22:01:57;0;0;0;0;
2018/12/29 00:00:47;null;null;null;null;
2018/12/29 00:01:02;0;0;0;0;
2018/12/30 00:00:37;null;null;null;null;
2018/12/30 00:00:52;0;0;0;0;
2018/12/31 00:00:47;null;null;null;null;
2018/12/31 00:01:01;0;0;0;0;
2018/12/31 02:24:16;;;154;;
2018/12/31 03:08:56;;;223;;
2018/12/31 03:10:57;;;224;;
2018/12/31 03:11:07;;;0;;
2018/12/31 23:05:20;;;154;;
2018/12/31 23:39:26;;;223;;
2018/12/31 23:40:06;;;309;;
2018/12/31 23:40:52;;;223;;
2018/12/31 23:42:48;;;309;;
2018/12/31 23:43:48;;;224;;
2018/12/31 23:43:58;;;0;;
2019/01/01 00:00:00;0;0;0;0;

