Date start:01/01/2019;Date stop:30/06/2019
Data;Pescina Wind.L1.WTG4.Status.WTG Event;Pescina Wind.L1.WTG5.Status.WTG Event;Pescina Wind.L1.WTG6.Status.WTG Event;Pescina Wind.L1.WTG8.Status.WTG Event;Pescina Wind.L2.WTG10.Status.WTG Event;Pescina Wind.L2.WTG11.Status.WTG Event;Pescina Wind.L2.WTG7.Status.WTG Event;Pescina Wind.L2.WTG9.Status.WTG Event;
2019/02/13 00:00:58;0;0;0;0;;;;;
2019/02/13 02:11:02;356;;;;;;;;
2019/02/13 02:12:02;0;;;;;;;;
2019/02/13 02:41:42;356;;;;;;;;
2019/02/13 02:42:42;0;;;;;;;;
2019/02/13 10:20:45;338;;;;;;;;
2019/02/13 10:21:45;0;;;;;;;;
2019/02/13 11:05:37;356;;;;;;;;
2019/02/13 11:06:37;0;;;;;;;;
2019/02/13 11:36:28;356;;;;;;;;
2019/02/13 11:37:29;0;;;;;;;;
2019/02/13 11:50:48;356;;;;;;;;
2019/02/13 11:51:49;0;;;;;;;;
2019/02/13 12:02:42;;;356;;;;;;
2019/02/13 12:03:43;;;0;;;;;;
2019/02/13 12:28:46;356;;;;;;;;
2019/02/13 12:29:46;0;;;;;;;;
2019/02/13 12:37:59;356;;;;;;;;
2019/02/13 12:38:59;0;;;;;;;;
2019/02/13 13:06:44;356;;;;;;;;
2019/02/13 13:07:40;0;;;;;;;;
2019/02/13 13:23:39;;;;;;;;182;
2019/02/13 13:34:04;356;;;;;;;;
2019/02/13 13:35:05;0;;;;;;;;
2019/02/13 14:21:04;;;;;;;;0;
2019/02/13 16:48:14;;;;;;;0;;
2019/02/13 16:48:19;;0;;0;0;0;;;
2019/02/13 16:48:19;;;0;;;;;;
2019/02/13 16:48:27;0;;;;;;;;
2019/02/13 16:48:27;;;;;;;;0;
2019/02/13 17:11:00;;0;;;0;0;0;;
2019/02/13 17:11:00;;;;0;;;;;
2019/02/13 17:11:07;;;0;;;;;;
2019/02/13 17:11:09;0;;;;;;;0;
2019/02/13 19:42:32;;;;;;;;338;
2019/02/13 19:43:38;;;;;;;;0;
2019/02/13 19:54:06;;;;;;338;;;
2019/02/13 19:55:11;;;;;;0;;;
2019/02/13 20:03:29;;;;;;;338;;
2019/02/13 20:04:25;;;;;;;0;;
2019/02/13 20:05:45;;;;;;338;;;
2019/02/13 20:06:45;;;;;;0;;;
2019/02/13 20:18:35;;;;;;;;338;
2019/02/13 20:19:41;;;;;;;;0;
2019/02/13 20:23:12;;;;;;338;;;
2019/02/13 20:23:22;;;;;338;;;;
2019/02/13 20:24:12;;;;;;0;;;
2019/02/13 20:24:22;;;;;891;;;;
2019/02/13 20:28:59;;;;;;;;338;
2019/02/13 20:29:39;;;;;0;;;;
2019/02/13 20:29:59;;;;;;;;0;
2019/02/13 20:40:23;;;;;;356;;;
2019/02/13 20:41:23;;;;;;0;;;
2019/02/14 00:00:36;null;null;null;null;null;null;null;null;
2019/02/14 00:00:55;0;0;0;0;;;;;
2019/02/14 00:00:56;;;;;0;0;0;0;
2019/02/14 00:02:05;;;;356;;;;;
2019/02/14 00:03:11;;;;0;;;;;
2019/02/14 00:19:59;;;;;;356;;;
2019/02/14 00:20:59;;;;;;0;;;
2019/02/14 00:38:14;356;;;;;;;;
2019/02/14 00:39:15;0;;;;;;;;
2019/02/15 00:00:37;null;null;null;null;null;null;null;null;
2019/02/15 00:01:14;0;0;0;0;;;;;
2019/02/15 00:01:15;;;;;0;0;0;0;
2019/02/15 14:38:41;null;null;null;null;null;null;null;null;
2019/02/15 15:30:20;0;;;;;;;;
2019/02/15 15:30:20;;0;0;0;0;0;0;0;
2019/02/15 16:00:19;;;;;;356;;;
2019/02/15 16:01:20;;;;;;0;;;
2019/02/15 17:13:43;;;338;;;;;;
2019/02/15 17:14:43;;;0;;;;;;
2019/02/15 17:19:25;356;;;;;;;;
2019/02/15 17:20:25;0;;;;;;;;
2019/02/15 18:20:23;;;;;;356;;;
2019/02/15 18:20:53;;;;;356;;;;
2019/02/15 18:21:23;;;;;;0;;;
2019/02/15 18:21:53;;;;;0;;;;
2019/02/15 18:25:30;;;;;;;;356;
2019/02/15 18:26:25;;;;;;;;0;
2019/02/15 18:29:01;;;356;;;;;;
2019/02/15 18:30:01;;;0;;;;;;
2019/02/15 19:42:59;;144;;;;;;;
2019/02/15 19:49:02;144;;;;;;;;
2019/02/15 19:50:48;;;144;;;;;;
2019/02/15 19:50:58;;;84;;;;;;
2019/02/15 19:51:58;;;144;;;;;;
2019/02/15 20:10:45;;;0;;;;;;
2019/02/15 20:12:11;0;;;;;;;;
2019/02/15 20:12:21;;0;;;;;;;
2019/02/15 20:15:12;;338;;;;;;;
2019/02/15 20:15:22;;;356;;;;;;
2019/02/15 20:16:12;;0;;;;;;;
2019/02/15 20:16:22;;;0;;;;;;
2019/02/15 20:25:31;356;;;;;;;;
2019/02/15 20:26:31;0;;;;;;;;
2019/02/15 20:29:43;356;;;;;;;;
2019/02/15 20:30:43;0;;;;;;;;
2019/02/15 21:04:51;;338;;;;;;;
2019/02/15 21:05:57;;0;;;;;;;
2019/02/15 21:52:37;;;180;;;;;;
2019/02/15 23:22:35;;;0;;;;;;
2019/02/16 00:00:47;null;null;null;;;;null;;
2019/02/16 00:00:47;;;;null;null;null;;null;
2019/02/16 00:01:06;;;;;0;0;0;0;
2019/02/16 00:01:07;0;0;0;0;;;;;
2019/02/17 00:00:37;null;null;null;null;null;null;null;null;
2019/02/17 00:00:57;;;;;0;0;0;0;
2019/02/17 00:00:58;0;0;0;0;;;;;
2019/02/17 08:10:30;null;null;null;null;null;null;null;null;
2019/02/17 08:30:32;;;;;;;0;0;
2019/02/17 08:30:32;0;0;0;0;0;0;;;
2019/02/18 00:00:37;null;null;null;null;null;null;null;null;
2019/02/18 00:01:00;;;;;0;0;0;0;
2019/02/18 00:01:01;0;0;0;0;;;;;
2019/02/18 17:03:39;null;null;null;null;null;null;null;null;
2019/02/18 17:06:54;;;;;0;0;0;0;
2019/02/18 17:06:55;0;0;0;0;;;;;
2019/02/19 00:00:37;null;null;null;null;null;null;null;null;
2019/02/19 00:01:02;;;;;0;0;0;0;
2019/02/19 00:01:03;0;0;0;0;;;;;
2019/02/19 09:34:07;null;null;null;null;null;null;null;null;
2019/02/19 09:37:09;;;;;;;0;0;
2019/02/19 09:37:09;0;0;0;0;0;0;;;
2019/02/19 10:24:43;null;;;;;;;;
2019/02/19 14:22:15;0;;;;;;;;
2019/02/20 00:00:38;null;null;null;null;null;null;null;null;
2019/02/20 00:01:00;;;;;0;0;0;0;
2019/02/20 00:01:00;0;0;0;0;;;;;
2019/02/20 07:09:23;;null;;;;;;;
2019/02/20 07:37:09;;;null;;;;;;
2019/02/20 07:37:14;;;;null;;;;;
2019/02/20 07:37:24;;;0;;;;;;
2019/02/20 07:37:29;;;;0;;;;;
2019/02/20 07:37:34;;;null;;;;;;
2019/02/20 07:37:49;;;0;;;;;;
2019/02/20 07:42:51;;;null;null;;;;;
2019/02/20 08:39:32;;;0;0;;;;;
2019/02/20 10:34:07;;0;;;;;;;
2019/02/20 10:37:53;;;null;;;;;;
2019/02/20 14:28:25;;;0;;;;;;
2019/02/21 00:00:37;null;null;null;null;null;null;null;null;
2019/02/21 00:00:56;;;;;0;0;0;0;
2019/02/21 00:00:57;0;0;0;0;;;;;
2019/02/21 01:55:21;275;;;;;;;;
2019/02/21 02:22:02;0;;;;;;;;
2019/02/21 07:17:22;;;;;;;null;;
2019/02/21 07:42:56;;;;;null;null;;null;
2019/02/21 07:43:11;;;;;0;;;0;
2019/02/21 07:43:16;;;;;;0;;;
2019/02/21 07:43:36;;;;;;null;;;
2019/02/21 07:43:57;;;;;;0;;;
2019/02/21 07:46:27;;;;;null;null;;null;
2019/02/21 07:46:48;;;;;0;0;;0;
2019/02/21 10:35:18;null;null;null;null;null;null;;null;
2019/02/21 10:36:49;;0;0;;;;;;
2019/02/21 10:36:49;;;;0;;;;;
2019/02/21 10:36:49;0;;;;;;;;
2019/02/21 10:36:50;;;;;0;0;;0;
2019/02/21 10:51:33;;;;;;;0;;
2019/02/21 10:52:48;;;;null;;;;;
2019/02/21 11:14:40;;;null;;;;;;
2019/02/21 11:17:21;;;0;;;;;;
2019/02/21 11:20:17;;;null;;;;;;
2019/02/21 12:07:38;;;0;;;;;;
2019/02/21 14:19:54;;;;0;;;;;
2019/02/22 00:00:37;null;null;null;null;null;null;null;null;
2019/02/22 00:00:57;0;0;0;0;;;;;
2019/02/22 00:00:58;;;;;0;0;0;0;
2019/02/22 03:49:23;;;;;;;;275;
2019/02/22 04:16:28;;;;;;;;0;
2019/02/22 07:20:02;;;;;;;;null;
2019/02/22 10:37:49;;;;;;;;893;
2019/02/22 10:40:05;;;;;null;;;;
2019/02/22 10:45:38;;;;;;;;0;
2019/02/22 11:02:44;;;;;;;;null;
2019/02/22 11:02:59;;;;;;;;0;
2019/02/22 11:03:50;;;;;;null;null;null;
2019/02/22 11:04:05;;;;;;0;0;0;
2019/02/22 11:06:10;;;;;;;;null;
2019/02/22 11:06:26;;;;;;;;0;
2019/02/22 11:48:46;;;;;;null;;null;
2019/02/22 11:48:51;;;;;;;null;;
2019/02/22 11:49:26;;;;;;;0;;
2019/02/22 11:51:27;;;;;;0;;0;
2019/02/22 11:53:57;;;;;;;null;;
2019/02/22 11:54:02;;;;;;null;;;
2019/02/22 11:54:08;;;;;;;;null;
2019/02/22 11:54:18;;;;;;0;;;
2019/02/22 11:54:28;;;;;;;0;0;
2019/02/22 13:43:41;;;;;0;;;;
2019/02/22 18:31:01;76;;;;;;;;
2019/02/22 18:32:01;0;;;;;;;;
2019/02/22 22:21:59;;;;356;;;;;
2019/02/22 22:23:00;;;;0;;;;;
2019/02/23 00:00:37;null;null;null;null;null;null;null;null;
2019/02/23 00:00:57;0;0;0;0;;;;;
2019/02/23 00:00:58;;;;;0;0;0;0;
2019/02/23 00:46:06;;;;356;;;;;
2019/02/23 00:47:07;;;;0;;;;;
2019/02/23 00:53:03;;;;;356;;;;
2019/02/23 00:54:08;;;;;0;;;;
2019/02/23 01:26:02;;;338;;;;;;
2019/02/23 01:26:10;;;;;;;;356;
2019/02/23 01:27:03;;;0;;;;;;
2019/02/23 01:27:10;;;;;;;;0;
2019/02/23 01:28:56;;;;;356;;;;
2019/02/23 01:29:03;;356;;;;;;;
2019/02/23 01:29:56;;;;;0;;;;
2019/02/23 01:30:04;;0;;;;;;;
2019/02/23 01:43:28;;;;356;;;;;
2019/02/23 01:44:28;;;;0;;;;;
2019/02/23 01:51:33;;;;;;356;;;
2019/02/23 01:51:38;;;;;;338;;;
2019/02/23 01:51:58;;;;;;;356;;
2019/02/23 01:52:38;;;;;;0;;;
2019/02/23 01:52:58;;;;;;;0;;
2019/02/23 02:13:00;;;;;;;;356;
2019/02/23 02:14:01;;;;;;;;0;
2019/02/23 02:20:58;;;;;;;;356;
2019/02/23 02:21:59;;;;;;;;0;
2019/02/23 02:24:38;;;;356;;;;;
2019/02/23 02:25:39;;;;0;;;;;
2019/02/23 02:33:43;;;;;;;;356;
2019/02/23 02:34:43;;;;;;;;0;
2019/02/23 02:35:47;338;;;;;;;;
2019/02/23 02:36:53;0;;;;;;;;
2019/02/23 02:41:01;;;;;;356;;;
2019/02/23 02:41:26;;;;;;;;356;
2019/02/23 02:41:46;;;;;;;356;;
2019/02/23 02:42:01;;;;;;191;;;
2019/02/23 02:42:11;;;;;;0;;;
2019/02/23 02:42:26;;;;;;;;100;
2019/02/23 02:42:46;;;;;;;0;;
2019/02/23 02:55:00;;;;356;;;;;
2019/02/23 02:56:00;;;;0;;;;;
2019/02/23 02:57:51;356;;;;;;;;
2019/02/23 02:58:51;0;;;;;;;;
2019/02/23 03:01:22;;;356;;;;;;
2019/02/23 03:02:22;;;0;;;;;;
2019/02/23 03:04:28;;;;356;;;;;
2019/02/23 03:05:28;;;;0;;;;;
2019/02/23 03:20:09;;;;356;;;;;
2019/02/23 03:21:14;;;;100;;;;;
2019/02/23 03:22:50;;;;;;356;;;
2019/02/23 03:23:51;;;;;;0;;;
2019/02/23 03:39:01;;;;;;356;;;
2019/02/23 03:40:01;;;;;;0;;;
2019/02/23 03:40:17;;356;;;;;;;
2019/02/23 03:41:18;;0;;;;;;;
2019/02/23 03:43:03;;;356;;;;;;
2019/02/23 03:43:18;;356;;;;;;;
2019/02/23 03:44:04;;;0;;;;;;
2019/02/23 03:44:19;;0;;;;;;;
2019/02/23 03:49:06;356;;;;;;;;
2019/02/23 03:49:11;153;;;;;;;;
2019/02/23 03:50:11;0;;;;;;;;
2019/02/23 03:56:08;356;;;;;;;;
2019/02/23 03:57:09;0;;;;;;;;
2019/02/23 03:58:55;;356;;;;;;;
2019/02/23 03:59:55;;0;;;;;;;
2019/02/23 04:04:07;;;356;;;;;;
2019/02/23 04:05:07;356;;0;;;;;;
2019/02/23 04:06:08;0;;;;;;;;
2019/02/23 04:21:41;;;;;;;356;;
2019/02/23 04:21:46;;;;;;;153;;
2019/02/23 04:22:47;;;;;;;0;;
2019/02/23 04:30:07;;338;;;;;;;
2019/02/23 04:31:12;;0;;;;;;;
2019/02/23 04:32:58;;;356;;;;;;
2019/02/23 04:33:05;;;;;;;356;;
2019/02/23 04:33:58;;;0;;;;;;
2019/02/23 04:34:11;;;;;;;0;;
2019/02/23 04:35:29;;;891;;;;;;
2019/02/23 04:37:19;356;;;;;;;;
2019/02/23 04:38:15;100;;;;;;;;
2019/02/23 04:40:36;;;0;;;;;;
2019/02/23 04:41:21;;;891;;;;;;
2019/02/23 04:41:34;;;;;159;;;;
2019/02/23 04:42:26;;356;;;;;;;
2019/02/23 04:43:27;;0;;;;;;;
2019/02/23 04:46:28;;;0;;;;;;
2019/02/23 04:46:45;;;;;;338;;;
2019/02/23 04:47:23;;;891;;;;;;
2019/02/23 04:47:51;;;;;;0;;;
2019/02/23 04:48:06;;;;;;;338;;
2019/02/23 04:49:06;;;;;;;0;;
2019/02/23 04:50:11;;;;;;356;;;
2019/02/23 04:51:12;;;;;;191;;;
2019/02/23 04:51:22;;;;;;0;;;
2019/02/23 04:53:01;;;0;;;;;;
2019/02/23 04:57:53;;144;;;;;;;
2019/02/23 04:58:14;;;;;;;430;;
2019/02/23 04:59:14;;;;;;;0;;
2019/02/23 05:02:21;;;;;;356;;;
2019/02/23 05:03:21;;;;;;0;;;
2019/02/23 05:03:35;;0;;;;;;;
2019/02/23 05:10:43;;;;;;100;;;
2019/02/23 05:11:18;;;356;;;;;;
2019/02/23 05:12:18;;;0;;;;;;
2019/02/23 05:13:38;;;356;;;;;;
2019/02/23 05:14:14;;180;;;;;;;
2019/02/23 05:14:39;;;0;;;;;;
2019/02/23 05:15:54;;;356;;;;;;
2019/02/23 05:16:54;;;100;;;;;;
2019/02/23 05:31:15;;;;;;;159;;
2019/02/23 06:07:48;;;;;;144;;;
2019/02/23 06:11:09;;;;;;100;;;
2019/02/23 06:28:05;0;;;;;;;;
2019/02/23 06:28:46;;;0;;;;;;
2019/02/23 06:29:17;;;;;;;;0;
2019/02/23 06:29:56;;;;0;;;;;
2019/02/23 06:30:21;338;;;;;;;;
2019/02/23 06:30:47;;;;;;0;;;
2019/02/23 06:31:22;0;;;;;;;;
2019/02/23 06:33:43;;0;;;;;;;
2019/02/23 06:35:18;;;356;;;;;;
2019/02/23 06:36:09;;87;;;;;;;
2019/02/23 06:36:14;153;;;;;;;;
2019/02/23 06:36:19;;;0;;;;;;
2019/02/23 06:37:14;0;;891;;;;;;
2019/02/23 06:37:19;;;338;;;;;;
2019/02/23 06:38:14;;;891;;;;;;
2019/02/23 06:39:55;891;;;;;;;;
2019/02/23 06:42:11;;;0;;;;;;
2019/02/23 06:45:37;0;;;;;;;;
2019/02/23 06:47:43;929;;;;;;;;
2019/02/23 06:52:20;0;;;;;;;;
2019/02/23 06:52:40;;0;;;;;;;
2019/02/23 06:55:06;;;356;;;;;;
2019/02/23 06:56:06;;;0;;;;;;
2019/02/23 06:57:02;;338;;;;;;;
2019/02/23 06:58:07;;0;;;;;;;
2019/02/23 07:00:08;;;;356;;;;;
2019/02/23 07:01:08;;;;0;;;;;
2019/02/23 07:01:19;;;;;;153;;;
2019/02/23 07:02:19;;;;;;0;;;
2019/02/23 07:02:39;;;891;;;;;;
2019/02/23 07:03:39;356;;;;;;;;
2019/02/23 07:04:39;100;;;;;;;;
2019/02/23 07:07:40;;;0;;;;;;
2019/02/23 07:11:32;;430;;;;;;;
2019/02/23 07:11:37;;153;;;;;;;
2019/02/23 07:12:37;;0;;;;;;;
2019/02/23 07:15:28;;891;;;;;;;
2019/02/23 07:20:20;;0;;;;;;;
2019/02/23 07:23:01;;356;;;;;;;
2019/02/23 07:24:02;;0;;;;;;;
2019/02/23 07:28:18;;356;;;;;;;
2019/02/23 07:28:34;;;891;;;;;;
2019/02/23 07:29:19;;0;;;;;;;
2019/02/23 07:29:39;;;;87;;;;;
2019/02/23 07:30:39;;356;;;;;;;
2019/02/23 07:31:40;;0;;;;;;;
2019/02/23 07:33:20;;891;;;;;;;
2019/02/23 07:33:30;;;0;;;;;;
2019/02/23 07:34:05;;;891;;;;;;
2019/02/23 07:34:21;;;;;;356;;;
2019/02/23 07:34:26;;;;;;338;;;
2019/02/23 07:35:31;;;;;;0;;;
2019/02/23 07:38:53;;0;;;;;;;
2019/02/23 07:39:13;;;0;;;;;;
2019/02/23 07:46:40;;;356;;;;;;
2019/02/23 07:47:36;;;;;;144;;;
2019/02/23 07:47:41;;;0;;;;;;
2019/02/23 07:49:11;;;356;;;;;;
2019/02/23 07:49:36;;356;;;;;;;
2019/02/23 07:50:12;;;0;;;;;;
2019/02/23 07:50:37;;100;;;;;;;
2019/02/23 07:53:18;;;356;;;;;;
2019/02/23 07:53:23;;;;;;0;;;
2019/02/23 07:54:18;;;100;;;;;;
2019/02/23 08:02:36;;;;;;338;;;
2019/02/23 08:03:46;;;;;;0;;;
2019/02/23 08:04:12;;;;;;891;;;
2019/02/23 08:09:29;;;;;;0;;;
2019/02/23 08:21:13;;;;;;356;;;
2019/02/23 08:22:13;;;;;;0;;;
2019/02/23 08:26:55;;;;;;338;;;
2019/02/23 08:28:00;;;;;;0;;;
2019/02/23 08:34:53;;;;;;356;;;
2019/02/23 08:35:53;;;;;;0;;;
2019/02/23 08:37:29;;;;;;891;;;
2019/02/23 08:38:19;;;;;;;;891;
2019/02/23 08:42:46;;;;;;0;;;
2019/02/23 08:43:16;;;;;;;;0;
2019/02/23 08:46:07;;;;;;;;338;
2019/02/23 08:47:12;;;;;;;;0;
2019/02/23 08:49:43;;;;;;891;;;
2019/02/23 08:50:13;;;;;;;;356;
2019/02/23 08:51:14;;;;;;;;0;
2019/02/23 08:51:39;;;;;;;;891;
2019/02/23 08:55:05;;;;;;0;;;
2019/02/23 08:57:16;;;;;;;;0;
2019/02/23 08:58:48;;;;0;;;;;
2019/02/23 09:03:23;;;;;;356;;;
2019/02/23 09:03:40;;;;356;;;;;
2019/02/23 09:04:03;;;;;;;;891;
2019/02/23 09:04:23;;;;;;0;;;
2019/02/23 09:04:41;;;;0;;;;;
2019/02/23 09:09:16;;;;;;;;0;
2019/02/23 09:13:17;;;;;;356;;;
2019/02/23 09:14:17;;;;;;100;;;
2019/02/23 09:14:28;;;;;;;;891;
2019/02/23 09:19:11;;;;338;;;;;
2019/02/23 09:19:16;;;;159;;;;;
2019/02/23 09:19:29;;;;;;;;0;
2019/02/23 09:21:00;;;;;;;;356;
2019/02/23 09:22:00;;;;;;;;84;
2019/02/23 09:22:10;;;;;;;;0;
2019/02/23 09:24:36;;;;;;;;891;
2019/02/23 09:37:31;;;;;;;;0;
2019/02/23 09:39:22;;;;;;;;891;
2019/02/23 09:45:05;;;;;;;;0;
2019/02/23 09:46:00;;;;;;;;356;
2019/02/23 09:46:10;;;;;;;;338;
2019/02/23 09:47:10;;;;;;;;0;
2019/02/23 09:50:11;;;;;;;;356;
2019/02/23 09:51:12;;;;;;;;0;
2019/02/23 09:53:38;;;;;;;;356;
2019/02/23 09:53:43;;;;;;;;338;
2019/02/23 09:54:38;;;;;;;;100;
2019/02/23 10:45:53;;;;;100;;;;
2019/02/23 11:05:02;0;;;;;;;;
2019/02/23 11:05:28;;0;;;;;;;
2019/02/23 11:05:58;;;0;;;;;;
2019/02/23 11:07:28;156;;;;;;;;
2019/02/23 11:07:48;;338;;;;;;;
2019/02/23 11:08:54;;891;;;;;;;
2019/02/23 11:09:09;;;338;;;;;;
2019/02/23 11:09:26;;;;;;144;;;
2019/02/23 11:10:14;;;0;;;;;;
2019/02/23 11:10:42;;;;;;891;;;
2019/02/23 11:12:35;;;338;;;;;;
2019/02/23 11:13:21;;0;;;;;;;
2019/02/23 11:13:36;;;891;;;;;;
2019/02/23 11:14:11;;144;;;;;;;
2019/02/23 11:17:14;;;;;;144;;;
2019/02/23 11:18:15;;;;;;0;;;
2019/02/23 11:22:19;;;0;;;;;;
2019/02/23 11:22:34;;0;;;;;;;
2019/02/23 11:23:20;;891;;;;;;;
2019/02/23 11:23:50;;;891;;;;;;
2019/02/23 11:28:27;;0;;;;;;;
2019/02/23 11:29:02;;;0;;;;;;
2019/02/23 11:38:05;;159;;;;;;;
2019/02/23 11:38:10;;;356;;;;;;
2019/02/23 11:39:11;;;0;;;;;;
2019/02/23 11:40:21;;;891;;;;;;
2019/02/23 11:41:48;;;;;;356;;;
2019/02/23 11:42:49;;;;;;0;;;
2019/02/23 11:43:59;;;;;;156;;;
2019/02/23 11:45:33;;;0;;;;;;
2019/02/23 11:48:04;;;338;;;;;;
2019/02/23 11:49:09;;;0;;;;;;
2019/02/23 11:51:46;;;356;;;;;;
2019/02/23 11:52:46;;;0;;;;;;
2019/02/23 11:53:56;;;356;;;;;;
2019/02/23 11:54:57;;;0;;;;;;
2019/02/23 11:57:53;;;891;;;;;;
2019/02/23 12:03:00;;;0;;;;;;
2019/02/23 12:05:06;;;356;;;;;;
2019/02/23 12:06:06;;;100;;;;;;
2019/02/23 13:30:48;null;;;;;;;;
2019/02/23 13:31:09;0;;;;;;;;
2019/02/23 13:32:24;;null;;;;;;;
2019/02/23 13:32:54;;;null;;;;;;
2019/02/23 13:32:59;338;;;null;;;;;
2019/02/23 13:33:19;;;;159;;;;;
2019/02/23 13:33:24;;;100;null;;;;;
2019/02/23 13:33:40;;;;159;;;;;
2019/02/23 13:33:55;0;;;;;;;;
2019/02/23 13:36:10;338;;;;;;;;
2019/02/23 13:37:16;0;;;;;;;;
2019/02/23 13:39:42;;186;;;;;;;
2019/02/23 13:40:57;338;;;;;;;;
2019/02/23 13:41:37;;;;;;;null;;
2019/02/23 13:42:10;0;;;;;;;;
2019/02/23 13:48:27;338;;;;;;;;
2019/02/23 13:49:03;;;;;;;900;;
2019/02/23 13:49:28;;;;;;;0;;
2019/02/23 13:49:28;100;;;;;;;;
2019/02/23 13:54:10;;;;;null;;;;
2019/02/23 14:03:53;;;;;976;;;;
2019/02/23 14:04:23;;;;;900;;;;
2019/02/23 14:04:28;;;;;976;;;;
2019/02/23 14:05:03;;;;;;;144;;
2019/02/23 14:05:29;;;;;144;;;;
2019/02/23 14:05:34;;;;;976;;;;
2019/02/23 14:06:34;;;;;144;;;;
2019/02/23 14:06:39;;;;;976;;;;
2019/02/23 14:07:40;;;;;100;;;;
2019/02/23 14:15:57;;;;;;;0;;
2019/02/23 14:34:26;null;;;;;;;;
2019/02/23 14:37:07;0;;;;;;;;
2019/02/23 14:38:58;338;;;;;;;;
2019/02/23 14:39:59;0;;;;;;;;
2019/02/23 14:54:04;356;;;;;;;;
2019/02/23 14:55:04;0;;;;;;;;
2019/02/23 14:55:35;891;;;;;;;;
2019/02/23 15:00:51;0;;;;;;;;
2019/02/23 15:03:22;356;;;;;;;;
2019/02/23 15:04:22;0;;;;;;;;
2019/02/23 15:07:59;356;;;;;;;;
2019/02/23 15:08:59;83;;;;;;;;
2019/02/23 15:09:09;0;;;;;;;;
2019/02/23 15:27:21;356;;;;;;;;
2019/02/23 15:28:26;100;;;;;;;;
2019/02/23 17:05:14;;;;;;;144;;
2019/02/23 17:12:13;null;null;null;null;null;null;null;null;
2019/02/23 17:24:46;null;;;;;;;;
2019/02/23 17:24:46;;null;;;;;;;
2019/02/23 17:24:46;;;null;null;;;;;
2019/02/23 17:24:47;;;;;;;null;;
2019/02/23 17:24:47;;;;;null;;;null;
2019/02/23 17:24:47;;;;;;null;;;
2019/02/23 17:24:56;100;186;100;159;;;;;
2019/02/23 17:24:57;;;;;100;156;144;100;
2019/02/23 17:49:36;;;;;;;0;;
2019/02/23 18:15:50;;;;;;;144;;
2019/02/23 22:23:09;;;;;;;0;;
2019/02/23 22:30:47;;;;;;;144;;
2019/02/23 22:48:44;;;;;;;0;;
2019/02/23 23:25:37;;;;;;;144;;
2019/02/24 00:00:37;null;null;null;;;;null;;
2019/02/24 00:00:37;;;;null;null;null;;null;
2019/02/24 00:00:57;;;;;100;156;144;100;
2019/02/24 00:00:58;100;186;100;159;;;;;
2019/02/24 00:59:57;;100;;;;;;;
2019/02/24 02:42:18;;;;;;;0;;
2019/02/24 03:14:10;;;;;;;338;;
2019/02/24 03:15:15;;;;;;;0;;
2019/02/24 03:53:24;;;;;;;144;;
2019/02/24 06:09:51;;;;;;;0;;
2019/02/24 10:49:30;;;;;100;156;;100;
2019/02/24 10:49:30;100;;;;;;;;
2019/02/24 10:49:30;;;100;159;;;;;
2019/02/24 10:49:33;;100;;;;;;;
2019/02/24 10:49:33;;;;;;;0;;
2019/02/24 11:17:19;;;;;;0;;;
2019/02/24 11:17:44;;;;;900;;;;
2019/02/24 11:18:14;;;0;;;;;;
2019/02/24 11:18:44;0;;;;;;;;
2019/02/24 11:19:40;;;;;;;;0;
2019/02/24 11:34:21;;;;;183;;;;
2019/02/24 13:07:37;;;;;;356;;;
2019/02/24 13:08:37;;;;;;0;;;
2019/02/24 13:23:53;;;;;;;;356;
2019/02/24 13:24:53;;;;;;;;0;
2019/02/24 14:00:41;;;;;;356;;;
2019/02/24 14:01:42;;;;;;84;;;
2019/02/24 14:01:52;;;;;;0;;;
2019/02/24 14:30:33;417;;;;;;;;
2019/02/24 14:30:38;416;;;;;;;;
2019/02/24 15:26:45;0;;;;;;;;
2019/02/24 15:26:50;189;;;;;;;;
2019/02/24 15:27:00;0;;;;;;;;
2019/02/24 15:29:45;;;;;null;;;;
2019/02/24 15:42:49;null;;;;;;;;
2019/02/24 15:42:49;;null;;;;;;;
2019/02/24 15:42:50;;;null;;;;;;
2019/02/24 15:42:50;;;;null;;;null;;
2019/02/24 15:42:50;;;;;;;;null;
2019/02/24 15:42:51;;;;;;null;;;
2019/02/24 15:42:57;0;100;0;159;;;;;
2019/02/24 15:42:58;;;;;;0;0;0;
2019/02/24 16:11:49;;;;null;;;;;
2019/02/24 16:14:35;;;null;;;;;;
2019/02/24 16:14:50;;;0;;;;;;
2019/02/24 16:14:55;;;null;;;;;;
2019/02/24 16:15:10;;;0;;;;;;
2019/02/24 17:03:40;;;;0;;;;;
2019/02/24 17:08:38;;;;;;356;;;
2019/02/24 17:09:39;;;;;;84;;;
2019/02/24 17:09:49;;;;;;0;;;
2019/02/24 17:29:54;356;;;;;;;;
2019/02/24 17:30:45;;;;356;;;;;
2019/02/24 17:30:50;0;;;;;;;;
2019/02/24 17:31:45;;;;0;;;;;
2019/02/24 17:33:37;;;;;;356;;;
2019/02/24 17:34:37;;;;;;191;;;
2019/02/24 17:34:47;;;;;;0;;;
2019/02/24 17:39:14;;;;;;356;;;
2019/02/24 17:40:14;;;;;;0;;;
2019/02/24 17:40:38;;null;;;;;;;
2019/02/24 17:53:44;356;;;;;;;;
2019/02/24 17:54:44;191;;;;;;;;
