Date start:22/06/2018;Date stop:31/12/2018
Data;Marsica II.L1.V1.Status.WTG Event;Marsica II.L1.V2.Status.WTG Event;Marsica II.L2.CM2.Status.WTG Event;Marsica II.L2.CM3.Status.WTG Event;Marsica II.L3.G1.Status.WTG Event;Marsica II.L3.G2.Status.WTG Event;Marsica II.L4.MC1.Status.WTG Event;Marsica II.L4.MC2.Status.WTG Event;Marsica II.L5.A1.Status.WTG Event;Marsica II.L5.A4.Status.WTG Event;Marsica II.L5.A6.Status.WTG Event;Marsica II.L6.A2.Status.WTG Event;Marsica II.L6.A3.Status.WTG Event;Marsica II.L6.A5.Status.WTG Event;
2018/10/09 07:58:20;;;null;null;;;;;;;;;;;
2018/10/09 07:58:23;;;;;;;null;;;;;;;;
2018/10/09 07:58:34;;;;;;null;;;;;;;;;
2018/10/09 07:58:48;;;;;;;;null;;;;;;;
2018/10/09 07:58:55;;;;;;;;;;;null;;;;
2018/10/09 17:01:37;;;;222;;;;;;;;;;;
2018/10/09 17:01:47;;;222;;;;;;;;;;;;
2018/10/09 17:01:48;;;;;;222;;;;;;;;;
2018/10/09 17:02:53;;;309;309;;;;;;;;;;;
2018/10/09 17:03:02;;309;;;;;;;;;;;;;
2018/10/09 17:03:05;;;;;;;;;;;;;222;;
2018/10/09 17:03:08;;;;;;309;;;;;;;;;
2018/10/09 17:03:18;;;;;309;;;;;;;;;;
2018/10/09 17:03:25;;;;;;;;;;;;222;;;
2018/10/09 17:03:30;;;;;;;;;;;;;309;;
2018/10/09 17:03:40;;;;;;;;;;;;309;;;
2018/10/09 17:03:48;;;;;;;309;;;;;;;;
2018/10/09 17:03:58;;;;;;;;309;;;;;;;
2018/10/09 17:04:34;;;;;;;;;;;222;;;;
2018/10/09 17:05:13;0;;;;;;;;;;;;;;
2018/10/09 17:05:24;;;;;;;;;;;309;;;;
2018/10/09 17:05:39;;;;;;;;;309;;;;;;
2018/10/09 17:05:54;;;;;;;;;;222;;;;;
2018/10/09 17:06:34;;;;;;;;;;309;;;;;
2018/10/09 17:08:05;;;224;224;;;;;;;;;;;
2018/10/09 17:08:09;;;;;;;224;;;;;;;;
2018/10/09 17:08:11;;;;;;;;;;;;224;;;
2018/10/09 17:08:14;;;;;224;224;;;;;;;;;
2018/10/09 17:08:14;;;;;;;;224;;;;;;;
2018/10/09 17:08:14;;;;;;;;;224;224;;;;;
2018/10/09 17:08:15;;;;0;;;;;;;;;;;
2018/10/09 17:08:16;;;;;;;;;;;;;224;;
2018/10/09 17:08:19;;224;;;;;;0;;;;;;;
2018/10/09 17:08:20;;;;;;;;;;;224;;;;
2018/10/09 17:08:24;;0;;;;;;;;;;;;;
2018/10/09 17:08:30;;;;;;;0;;;;;;;;
2018/10/09 17:08:44;;;;;0;;;;;;;;;;
2018/10/09 17:09:15;;;0;;;;;;;;;;;;
2018/10/09 17:09:49;;;;;;0;;;;;;;;;
2018/10/09 17:18:34;;;;;;;;;;;;0;;;
2018/10/09 17:23:30;;;;;;;;;;;;;0;;
2018/10/09 17:33:01;;;;;;;;;;0;;;;;
2018/10/09 17:35:11;;;;;;;;;;;0;;;;
2018/10/09 17:38:43;;;;;;;;;null;;;;;;
2018/10/09 17:38:43;;;;;;;;;;;;null;;;
2018/10/09 17:38:48;;;;;;;;;;;;;null;;
2018/10/09 17:38:58;;;;;;;;;;;;;0;;
2018/10/09 17:40:53;;;;;;;;;222;;;;;;
2018/10/09 17:40:59;;;;;;;;;;;;222;;;
2018/10/09 17:41:28;;;;;;;;;223;;;;;;
2018/10/09 17:41:29;;;;;;;;;;;;223;;;
2018/10/09 17:41:33;;;;;;;;;224;;;;;;
2018/10/09 17:41:49;;;;;;;;;;;;224;;;
2018/10/09 18:04:59;;;;;;;;;0;;;;;;
2018/10/09 18:12:06;;;;;;;;;;;;;;222;
2018/10/09 18:13:11;;;;;;;;;;;;;;309;
2018/10/09 18:17:02;;;;;;;;;;;;;;224;
2018/10/09 18:37:02;;;;;;;;;;;;0;;;
2018/10/09 18:37:12;;;;;;;;;;;;;;0;
2018/10/10 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/10/10 00:00:47;;0;;;;;0;0;;;;;;;
2018/10/10 00:00:49;;;;;;;;;;;;0;;;
2018/10/10 00:00:49;;;;;;;;;;;;;0;0;
2018/10/10 00:00:49;;;;;0;0;;;;;;;;;
2018/10/10 00:00:51;;;;;;;;;0;0;0;;;;
2018/10/10 00:00:51;;;0;0;;;;;;;;;;;
2018/10/10 00:00:53;0;;;;;;;;;;;;;;
2018/10/10 08:04:22;;;309;;;;;;;;;;;;
2018/10/10 08:04:42;;;;309;;;;;;;;;;;
2018/10/10 08:05:13;;;;;;;309;;;;;;;;
2018/10/10 08:05:44;;;;;;;;309;;;;;;;
2018/10/10 08:06:11;;;;;309;;;;;;;;;;
2018/10/10 08:06:36;;;;;;309;;;;;;;;;
2018/10/10 08:07:14;;309;;;;;;;;;;;;;
2018/10/10 08:07:42;;;;;;;;;309;;;;;;
2018/10/10 08:08:13;;;;;;;;;;;;309;;;
2018/10/10 08:08:43;;;;;;;;;;;;;309;;
2018/10/10 08:11:18;;;;;;;;;;309;;;;;
2018/10/10 08:11:23;;;;;;;;;;;309;;;;
2018/10/10 08:11:24;;;;;;;;;;;;;;309;
2018/10/10 08:11:26;309;;;;;;;;;;;;;;
2018/10/10 08:13:13;;;;;;;;;;;315;;;;
2018/10/10 08:13:25;;;;;;;;;;;;;null;;
2018/10/10 08:13:32;;;;;;;315;315;;;;;;;
2018/10/10 08:13:34;;;;;;;;;null;null;;;;;
2018/10/10 08:13:35;;;;;;;;;;;;null;;;
2018/10/10 08:13:40;;;;;;;;;;;;;;null;
2018/10/10 08:13:41;;;315;315;;;;;;;;;;;
2018/10/10 08:13:42;;;;;;315;;;;;;;;;
2018/10/10 08:14:02;;;;;null;;;;;;;;;;
2018/10/10 08:14:07;;null;;;;;;;;;;;;;
2018/10/10 08:14:12;null;;;;;;;;;;;;;;
2018/10/10 08:14:24;;;;;;;;;;;null;;;;
2018/10/10 08:14:27;;;;;;;;null;;;;;;;
2018/10/10 08:14:36;;;null;;;;;;;;;;;;
2018/10/10 08:14:37;;;;;;;null;;;;;;;;
2018/10/10 08:14:38;;;;;;null;;;;;;;;;
2018/10/10 08:14:46;;;;null;;;;;;;;;;;
2018/10/10 15:36:07;;;;;222;;;;;;;;;;
2018/10/10 15:36:08;;222;;;;;;;;;;;;;
2018/10/10 15:36:34;;;222;;;;;;;;;;;;
2018/10/10 15:36:37;;;;;;222;;;;;;;;;
2018/10/10 15:36:44;;309;;;;;;;;;;;;;
2018/10/10 15:36:54;;;;;;;222;222;;;;;;;
2018/10/10 15:36:54;;;;222;;;;;;;;;;;
2018/10/10 15:36:59;;;;;;;;;;;222;;;;
2018/10/10 15:37:04;;;309;309;;;;;;;;;;;
2018/10/10 15:37:22;;;;;;309;;;;;;;;;
2018/10/10 15:37:27;;;;;309;;;;;;;;;;
2018/10/10 15:37:34;;;;;;;309;;;;;;;;
2018/10/10 15:37:39;;;;;;;;309;;;;;;;
2018/10/10 15:37:40;;;;;;;;;;;;222;;;
2018/10/10 15:37:45;;;;;;;;;222;222;;;;;
2018/10/10 15:37:45;;;;;;;;;;;;309;;;
2018/10/10 15:37:50;;;;;;;;;;309;;;;;
2018/10/10 15:37:54;;;;;;;;187;;;;;;;
2018/10/10 15:37:55;;;;;;;;;309;;309;;;;
2018/10/10 15:38:10;;;;;;;;;;;;;309;;
2018/10/10 15:38:15;;;;;;;;;;;;;;309;
2018/10/10 15:38:34;0;;;;;;;;;;;;;;
2018/10/10 15:38:55;;;;;;;;309;;;;;;;
2018/10/10 15:45:22;;;;;;;;224;;;;;;;
2018/10/10 15:45:23;;;;;224;;;;;;;;;;
2018/10/10 15:45:27;;;;;;;;;224;;;;;;
2018/10/10 15:45:28;;;;;;;224;;;;;;;;
2018/10/10 15:45:28;;;224;224;;;;;;;;;;;
2018/10/10 15:45:28;;;;;;224;;;;;;;;;
2018/10/10 15:45:32;;;;;;;;;;224;;;;;
2018/10/10 15:45:32;;;;;;;;;;;;224;224;224;
2018/10/10 15:45:33;;224;;;;;;0;;;;;;;
2018/10/10 15:45:33;;;0;;;;;;;;;;;;
2018/10/10 15:45:37;;;;;;;;;0;;224;;;;
2018/10/10 15:45:38;;0;;;;;0;;;;;;;;
2018/10/10 15:45:38;;;;0;;;;;;;;;;;
2018/10/10 15:45:38;;;;;;0;;;;;;;;;
2018/10/10 15:45:42;;;;;;;;;;;;0;0;;
2018/10/10 15:45:47;;;;;;;;;;;0;;;;
2018/10/10 15:46:24;;;;;0;;;;;;;;;;
2018/10/10 15:46:32;;;;;;;;;;0;;;;;
2018/10/10 15:46:32;;;;;;;;;;;;;;0;
2018/10/10 15:48:43;;;;;;;;;;275;;;;;
2018/10/10 16:06:51;;;null;null;;;;;;;;;;;
2018/10/10 16:07:32;;;;;;;;;;;;;;null;
2018/10/10 16:07:47;;;;;;;;;;;;;;0;
2018/10/10 16:08:37;null;;;;;;;;;;;;;;
2018/10/10 16:10:33;0;;;;;;;;;;;;;;
2018/10/10 16:10:43;null;;;;;;;;;;;;;;
2018/10/10 16:11:18;0;;;;;;;;;;;;;;
2018/10/10 16:16:19;;;;;;;;;;224;;;;;
2018/10/10 16:19:45;;;;;;;;;;0;;;;;
2018/10/10 16:51:43;;;0;;;;;;;;;;;;
2018/10/10 16:52:23;;;;0;;;;;;;;;;;
2018/10/11 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/10/11 00:00:58;;0;;;;;0;0;;;;;;;
2018/10/11 00:01:00;;;;;;;;;;;;0;0;0;
2018/10/11 00:01:01;;;0;0;;;;;;;;;;;
2018/10/11 00:01:02;;;;;;;;;0;0;0;;;;
2018/10/11 00:01:03;;;;;0;0;;;;;;;;;
2018/10/11 00:01:03;0;;;;;;;;;;;;;;
2018/10/11 07:53:00;;;309;309;;;;;;;;;;;
2018/10/11 07:53:02;;;;;;;309;;;;;;;;
2018/10/11 07:53:05;;;;;;;;;;;;309;309;309;
2018/10/11 07:53:07;;309;;;;;;309;;;;;;;
2018/10/11 07:53:08;;;;;309;309;;;;;;;;;
2018/10/11 07:53:12;;;;;;;;;309;309;309;;;;
2018/10/11 07:53:22;309;;;;;;;;;;;;;;
2018/10/11 08:01:43;;;;315;;;;;;;;;;;
2018/10/11 08:01:46;null;;;;;;;;;;;;;;
2018/10/11 08:01:48;;;315;;;;;;;;;;;;
2018/10/11 08:01:54;;;;;;315;;;;;;;;;
2018/10/11 08:01:56;;;;;;;315;;;;;;;;
2018/10/11 08:02:07;;null;;;;;;315;;;;;;;
2018/10/11 08:02:14;;;;;null;;;;;;;;;;
2018/10/11 08:02:17;;;;;;;;;;;;;null;null;
2018/10/11 08:02:19;;;;;;;;;;;315;;;;
2018/10/11 08:02:42;;;;;;;;;;;;null;;;
2018/10/11 08:02:48;;;;null;;;;;;;;;;;
2018/10/11 08:02:49;;;;;;;;;null;null;;;;;
2018/10/11 08:02:52;;;;;;;;null;;;;;;;
2018/10/11 08:02:53;;;null;;;;;;;;;;;;
2018/10/11 08:02:57;;;;;;;null;;;;;;;;
2018/10/11 08:02:59;;;;;;null;;;;;;;;;
2018/10/11 08:03:04;;;;;;;;;;;null;;;;
2018/10/11 15:54:47;;222;;;;;;;;;;;;;
2018/10/11 15:55:20;;;;;222;;;;;;;;;;
2018/10/11 15:55:21;;;;222;;;;;;;;;;;
2018/10/11 15:55:31;;;222;;;;;;;;;;;;
2018/10/11 15:55:34;;;;;;;;;;;;;;222;
2018/10/11 15:55:35;;;;;;222;;;;;;;;;
2018/10/11 15:55:37;;309;;;;;;;;;;;;;
2018/10/11 15:55:47;;;;;;;222;;;;;;;;
2018/10/11 15:55:52;;;;;;;;222;;;;;;;
2018/10/11 15:56:01;;;309;;;;;;;;;;;;
2018/10/11 15:56:06;;;;309;;;;;;;;;;;
2018/10/11 15:56:15;;;;;;309;;;;;;;;;
2018/10/11 15:56:16;;;;;;;;;;;222;;;;
2018/10/11 15:56:25;;;;;309;;;;;;;;;;
2018/10/11 15:56:27;;;;;;;309;;;;;;;;
2018/10/11 15:56:32;;;;;;;;309;;;;;;;
2018/10/11 15:56:47;;;;;;;;187;;;;;;;
2018/10/11 15:56:49;;;;;;;;;;;;;;309;
2018/10/11 15:57:21;;;;;;;;;;;309;;;;
2018/10/11 15:57:24;;;;;;;;;;;;;187;;
2018/10/11 15:57:34;;;;;;;;;;;;309;;;
2018/10/11 15:57:36;;;;;;;;;309;309;;;;;
2018/10/11 15:57:48;;;;;;;;309;;;;;;;
2018/10/11 15:58:14;;;;;;;;;;;;;309;;
2018/10/11 16:05:36;;;;;;;;224;;;;;;;
2018/10/11 16:05:39;;;224;224;;;;;;;;;;;
2018/10/11 16:05:41;;224;;;;;224;;;;;;;;
2018/10/11 16:05:42;;;;;224;224;;;;;;;;;
2018/10/11 16:05:43;;;;;;;;;224;;;;;;
2018/10/11 16:05:46;;;;;;;;;;;;224;224;224;
2018/10/11 16:05:48;;;;;;;;;;224;224;;;;
2018/10/11 16:15:55;;;;;;;;;;0;;;;;
2018/10/11 16:16:20;;;;;;;;;0;;;;;;
2018/10/11 16:16:39;;;;;;;;;;;;;0;;
2018/10/11 16:17:03;;;;;;0;;;;;;;;;
2018/10/11 16:17:09;;;;;;;;;;;;;;0;
2018/10/11 16:17:20;;;;;;;;0;;;;;;;
2018/10/11 16:18:16;;;;;;;;;;;0;;;;
2018/10/11 16:20:11;;;;;;;0;;;;;;;;
2018/10/11 16:22:05;;;;;;;;;;;;0;;;
2018/10/11 16:24:21;;;0;;;;;;;;;;;;
2018/10/11 16:24:57;;;;0;;;;;;;;;;;
2018/10/11 16:28:19;;0;;;;;;;;;;;;;
2018/10/11 17:58:42;0;;;;;;;;;;;;;;
2018/10/11 22:32:38;;;;;0;;;;;;;;;;
2018/10/12 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/10/12 00:00:49;;0;;;;;0;0;;;;;;;
2018/10/12 00:00:51;;;;;;;;;;;;0;0;;
2018/10/12 00:00:51;;;;;;;;;;;;;;0;
2018/10/12 00:00:51;;;;;;;;;0;0;0;;;;
2018/10/12 00:00:53;;;0;0;;;;;;;;;;;
2018/10/12 00:00:53;;;;;0;0;;;;;;;;;
2018/10/12 00:00:54;0;;;;;;;;;;;;;;
2018/10/12 08:16:53;;;309;;;;;;;;;;;;
2018/10/12 08:16:56;;;;;;;309;;;;;;;;
2018/10/12 08:16:58;;;;309;;;;;;;;;;;
2018/10/12 08:17:06;;;;;;;;309;;;;;;;
2018/10/12 08:17:07;;;;;309;;;;;;;;;;
2018/10/12 08:17:11;;309;;;;;;;;;;;;;
2018/10/12 08:17:12;;;;;;309;;;;;;;;;
2018/10/12 08:17:21;;;;;;;;;309;;;;;;
2018/10/12 08:17:23;;;;;;;;;;;;309;;;
2018/10/12 08:17:28;;;;;;;;;;;;;309;;
2018/10/12 08:17:31;;;;;;;;;;309;;;;;
2018/10/12 08:17:38;;;;;;;;;;;;;;309;
2018/10/12 08:17:41;;;;;;;;;;;309;;;;
2018/10/12 08:18:06;309;;;;;;;;;;;;;;
2018/10/12 08:21:17;;;;;;;;;;;315;;;;
2018/10/12 08:21:42;;;;;;;;;null;null;;;;;
2018/10/12 08:21:43;;;;;;;315;315;;;;;;;
2018/10/12 08:21:44;;;;;;;;;;;;null;null;;
2018/10/12 08:21:49;;;;;;;;;;;;;;null;
2018/10/12 08:21:53;;;;;;315;;;;;;;;;
2018/10/12 08:22:00;;;315;;;;;;;;;;;;
2018/10/12 08:22:15;;;;315;;;;;;;;;;;
2018/10/12 08:22:18;;;;;null;;;;;;;;;;
2018/10/12 08:22:23;null;null;;;;;;;;;;;;;
2018/10/12 08:22:27;;;;;;;;;;;null;;;;
2018/10/12 08:22:51;;;null;;;;;;;;;;;;
2018/10/12 08:22:53;;;;;;;null;null;;;;;;;
2018/10/12 08:22:53;;;;;;null;;;;;;;;;
2018/10/12 08:22:56;;;;null;;;;;;;;;;;
2018/10/12 11:01:43;;309;;;;;309;309;;;;;;;
2018/10/12 11:01:43;;;;;;;;;309;309;309;;;;
2018/10/12 11:01:44;;;;;309;309;;;;;;;;;
2018/10/12 11:01:45;;;;;;;;;;;;309;309;309;
2018/10/12 11:01:46;;;309;309;;;;;;;;;;;
2018/10/12 11:01:48;0;;;;;;;;;;;;;;
2018/10/12 11:03:27;;;224;224;;;;;;;;;;;
2018/10/12 11:03:29;;;;;;;224;;;;;;;;
2018/10/12 11:03:34;;;;;;;;;224;;;;;;
2018/10/12 11:03:34;;224;;;;;;224;;;;;;;
2018/10/12 11:03:34;;;;;224;;;;;;;;;;
2018/10/12 11:03:36;;;;;;;;;;;;224;224;;
2018/10/12 11:03:37;;;;0;;;;;;;;;;;
2018/10/12 11:03:39;;;;;;;;;;224;224;;;;
2018/10/12 11:03:39;;;;;;;0;0;;;;;;;
2018/10/12 11:03:39;;;;;;224;;;;;;;;;
2018/10/12 11:03:41;;;;;;;;;;;;;;224;
2018/10/12 11:03:42;;;0;;;;;;;;;;;;
2018/10/12 11:03:44;;;;;;;;;0;;;;;;
2018/10/12 11:03:44;;0;;;;;;;;;;;;;
2018/10/12 11:03:44;;;;;0;;;;;;;;;;
2018/10/12 11:03:46;;;;;;;;;;;;0;0;;
2018/10/12 11:03:49;;;;;;;;;;0;0;;;;
2018/10/12 11:03:51;;;;;;;;;;;;;;0;
2018/10/12 11:04:40;;;;;;0;;;;;;;;;
2018/10/12 11:07:55;null;;;;;;;;;;;;;;
2018/10/12 11:08:10;0;;;;;;;;;;;;;;
2018/10/12 11:13:32;null;;;;;;;;;;;;;;
2018/10/12 11:13:57;0;;;;;;;;;;;;;;
2018/10/12 11:14:17;null;;;;;;;;;;;;;;
2018/10/12 11:14:32;0;;;;;;;;;;;;;;
2018/10/13 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/10/13 00:00:59;;0;;;;;0;0;;;;;;;
2018/10/13 00:01:00;;;;;0;0;;;;;;;;;
2018/10/13 00:01:01;;;0;0;;;;;;;;;;;
2018/10/13 00:01:01;;;;;;;;;;;;0;0;0;
2018/10/13 00:01:02;;;;;;;;;0;0;0;;;;
2018/10/13 00:01:09;0;;;;;;;;;;;;;;
2018/10/14 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/10/14 00:00:50;;0;;;;;0;0;;;;;;;
2018/10/14 00:00:52;;;;;;;;;0;0;0;;;;
2018/10/14 00:00:52;;;0;0;;;;;;;;;;;
2018/10/14 00:00:53;;;;;;;;;;;;0;0;0;
2018/10/14 00:00:53;;;;;0;0;;;;;;;;;
2018/10/14 00:00:55;0;;;;;;;;;;;;;;
2018/10/14 08:45:08;190;;;;;;;;;;;;;;
2018/10/14 08:46:08;0;;;;;;;;;;;;;;
2018/10/14 09:02:19;;;;;;;;;;;;;275;;
2018/10/14 09:30:46;;;;;;;;;;;;;224;;
2018/10/14 09:31:31;;;;;;;;;;;;;0;;
2018/10/15 00:00:47;;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/10/15 00:00:47;null;;;;;;;;;;;;;;
2018/10/15 00:00:59;;0;;;;;0;0;;;;;;;
2018/10/15 00:01:00;;;;;;;;;;;;0;0;0;
2018/10/15 00:01:00;;;;;0;0;;;;;;;;;
2018/10/15 00:01:02;;;0;0;;;;;;;;;;;
2018/10/15 00:01:02;;;;;;;;;0;0;0;;;;
2018/10/15 00:01:04;0;;;;;;;;;;;;;;
2018/10/15 10:52:29;;;;;;;;;;;;;;null;
2018/10/15 15:25:11;;;;;;;;;;;;;;0;
2018/10/16 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/10/16 00:00:57;;0;;;;;0;0;;;;;;;
2018/10/16 00:00:59;;;0;0;;;;;;;;;;;
2018/10/16 00:00:59;;;;;0;0;;;;;;;;;
2018/10/16 00:01:00;;;;;;;;;;;;0;0;0;
2018/10/16 00:01:02;0;;;;;;;;;;;;;;
2018/10/16 00:01:05;;;;;;;;;0;0;0;;;;
2018/10/16 07:33:17;;;;;null;;;;;;;;;;
2018/10/16 07:49:38;;;;;;;;;;;;;;null;
2018/10/16 08:55:38;;;;;;;;;;;;;;224;
2018/10/16 08:55:43;;;;;;;;;;;;;;0;
2018/10/16 09:03:51;;;;;;;;;null;;;;;;
2018/10/16 14:15:24;;;;;0;;;;;;;;;;
2018/10/16 14:56:39;;;;;;;;;0;;;;;;
2018/10/17 00:00:47;;null;;;;;null;null;;;;;;;
2018/10/17 00:00:47;null;;null;null;null;null;;;null;null;null;null;null;null;
2018/10/17 00:00:57;;0;;;;;0;0;;;;;;;
2018/10/17 00:01:00;;;;;0;0;;;;;;;;;
2018/10/17 00:01:01;;;0;0;;;;;;;;;;;
2018/10/17 00:01:01;;;;;;;;;0;0;0;;;;
2018/10/17 00:01:02;0;;;;;;;;;;;;;;
2018/10/17 00:01:05;;;;;;;;;;;;0;0;0;
2018/10/17 07:35:12;;;;;;;;;;;;null;;;
2018/10/17 14:59:38;;;;;;;;;;;;0;;;
2018/10/17 17:22:50;;0;;;;;;;;;;;;;
2018/10/17 17:22:50;0;;0;0;0;0;0;0;;0;;;;;
2018/10/17 17:23:17;;;;;;;;;0;;0;;;;
2018/10/17 17:23:17;;;;;;;;;;;;;0;0;
2018/10/17 17:23:27;;;;;;;;;;;;0;;;
2018/10/17 17:48:00;;0;;;0;0;0;0;;;;;;;
2018/10/17 17:48:00;;;0;0;;;;;;0;;;;;
2018/10/17 17:48:00;0;;;;;;;;0;;0;;0;0;
2018/10/17 17:48:09;;;;;;;;;;;;0;;;
2018/10/17 18:35:22;;0;;;0;0;0;0;;;;;;;
2018/10/17 18:35:22;0;;0;0;;;;;0;0;0;;;;
2018/10/17 18:35:22;;;;;;;;;;;;;0;0;
2018/10/17 18:35:29;;;;;;;;;;;;0;;;
2018/10/18 00:00:37;;null;null;null;;;null;null;;;;;;;
2018/10/18 00:00:37;null;;;;null;null;;;null;null;null;null;null;null;
2018/10/18 00:00:48;;0;;;;;0;0;;;;;;;
2018/10/18 00:00:49;;;;;;;;;;;;0;0;0;
2018/10/18 00:00:50;;;;;;;;;0;0;0;;;;
2018/10/18 00:00:50;;;;;0;0;;;;;;;;;
2018/10/18 00:00:50;;;0;0;;;;;;;;;;;
2018/10/18 00:00:53;0;;;;;;;;;;;;;;
2018/10/18 07:36:09;;;;;;;;;;;;;null;;
2018/10/18 10:09:02;;;;;;;;;;;;;0;;
2018/10/19 00:00:47;;null;;;;;null;null;;;;;;;
2018/10/19 00:00:47;null;;null;null;null;null;;;null;null;null;null;null;null;
2018/10/19 00:00:58;;0;;;;;0;0;;;;;;;
2018/10/19 00:01:01;;;;;0;0;;;;;;;;;
2018/10/19 00:01:02;;;;;;;;;0;0;0;;;;
2018/10/19 00:01:03;;;;;;;;;;;;0;0;0;
2018/10/19 00:01:03;;;0;0;;;;;;;;;;;
2018/10/19 00:01:03;0;;;;;;;;;;;;;;
2018/10/19 06:01:32;;;;;;;;;;275;;;;;
2018/10/19 06:29:03;;;;;;;;;;224;;;;;
2018/10/19 06:31:53;;;;;;;;;;0;;;;;
2018/10/19 07:28:12;;;;;;;;;;;;;null;;
2018/10/19 09:54:09;;;;;;;;;;;;;0;;
2018/10/20 00:00:47;;null;null;null;null;null;null;null;null;null;;null;null;;
2018/10/20 00:00:47;null;;;;;;;;;;null;;;null;
2018/10/20 00:00:57;;0;;;;;0;0;;;;;;;
2018/10/20 00:00:59;;;;;;;;;;;;0;0;0;
2018/10/20 00:01:15;;;;;;;;;0;0;0;;;;
2018/10/20 00:01:16;;;;;0;0;;;;;;;;;
2018/10/20 00:01:17;;;0;0;;;;;;;;;;;
2018/10/20 00:01:17;0;;;;;;;;;;;;;;
2018/10/20 09:32:50;;;;;;;;;;;;;275;;
2018/10/20 10:01:27;;;;;;;;;;;;;224;;
2018/10/20 10:12:00;;;;;;;;;;;;;0;;
2018/10/20 10:56:41;;;;;;;;;;;;275;;;
2018/10/20 11:24:33;;;;;;;;;;;;224;;;
2018/10/20 11:36:06;;;;;;;;;;;;0;;;
2018/10/20 19:01:46;;;;;;;;;;275;;;;;
2018/10/20 19:31:14;;;;;;;;;;224;;;;;
2018/10/20 19:33:29;;;;;;;;;;0;;;;;
2018/10/21 00:00:37;;null;;;;;null;null;;;;;;;
2018/10/21 00:00:37;null;;null;null;null;null;;;null;null;null;null;null;null;
2018/10/21 00:00:53;;;;;;;;;0;0;0;;;;
2018/10/21 00:00:53;;;0;0;;;;;;;;;;;
2018/10/21 00:00:54;;;;;0;0;;;;;;;;;
2018/10/21 00:00:55;;;;;;;;;;;;0;0;0;
2018/10/21 00:00:55;0;0;;;;;0;0;;;;;;;
2018/10/21 18:59:03;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/10/21 19:02:31;0;;0;0;0;0;;;;;;;;;
2018/10/21 19:02:31;;0;;;;;;;;;;;;;
2018/10/21 19:02:38;;;;;;;;;0;0;0;0;0;0;
2018/10/21 19:02:38;;;;;;;0;0;;;;;;;
2018/10/21 23:55:10;;;;;;;;;275;;;;;;
2018/10/22 00:00:47;;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/10/22 00:00:47;null;;;;;;;;;;;;;;
2018/10/22 00:00:58;;0;;;;;0;0;;;;;;;
2018/10/22 00:01:01;;;;;;;;;275;0;0;;;;
2018/10/22 00:01:01;;;0;0;;;;;;;;;;;
2018/10/22 00:01:02;;;;;;;;;;;;0;0;0;
2018/10/22 00:01:03;;;;;0;0;;;;;;;;;
2018/10/22 00:01:03;0;;;;;;;;;;;;;;
2018/10/22 00:30:19;;;;;;;;;224;;;;;;
2018/10/22 00:34:50;;;;;;;;;0;;;;;;
2018/10/22 04:16:28;;;;;;;891;;;;;;;;
2018/10/22 04:23:52;;;831;;;;;;;;;;;;
2018/10/22 04:46:30;;;;;;;0;;;;;;;;
2018/10/22 05:00:36;;;0;;;;;;;;;;;;
2018/10/22 05:20:39;;;;;;;891;;;;;;;;
2018/10/22 05:28:02;;;;;;;;891;;;;;;;
2018/10/22 05:50:40;;;;;;;224;;;;;;;;
2018/10/22 05:50:55;;;;;;;0;;;;;;;;
2018/10/22 05:58:18;;;;;;;;0;;;;;;;
2018/10/22 06:04:05;;;;;;;892;;;;;;;;
2018/10/22 06:06:21;;;;;;;891;;;;;;;;
2018/10/22 06:06:36;;;;;;;224;;;;;;;;
2018/10/22 06:08:32;;;;;;;0;;;;;;;;
2018/10/22 06:38:47;;;;;;;891;;;;;;;;
2018/10/22 06:59:43;;;831;;;;;;;;;;;;
2018/10/22 07:08:59;;;;;;;0;;;;;;;;
2018/10/22 07:14:11;;;;;;;891;;;;;;;;
2018/10/22 07:23:07;;;0;;;;;;;;;;;;
2018/10/22 07:31:23;;;;;;;224;;;;;;;;
2018/10/22 07:31:43;;;;;;;0;;;;;;;;
2018/10/22 07:36:50;;;;;;;892;;;;;;;;
2018/10/22 07:57:13;;;;;;;891;;;;;;;;
2018/10/22 07:57:18;;;;;;;224;;;;;;;;
2018/10/22 07:57:23;;;;;;;309;;;;;;;;
2018/10/22 07:57:28;;;;;;;224;;;;;;;;
2018/10/22 07:57:38;;;;;;;0;;;;;;;;
2018/10/22 07:58:19;;;;;;;318;;;;;;;;
2018/10/22 07:59:24;;;;;;;0;;;;;;;;
2018/10/22 08:00:55;;;;;;;891;;;;;;;;
2018/10/22 08:08:42;;;;;;;;891;;;;;;;
2018/10/22 08:18:32;;;;;;;;0;;;;;;;
2018/10/22 08:19:17;;;;;;;224;;;;;;;;
2018/10/22 08:19:32;;;;;;;0;;;;;;;;
